run,type,module,name,attrname,attrvalue,vectime,vecvalue
targetFog-0-20250504-18:17:18-72178,config,,,*.dc.blade[*].diskReadBandwidth,500Mbps,,
targetFog-0-20250504-18:17:18-72178,config,,,*.dc.blade[*].diskWriteBandwidth,500Mbps,,
targetFog-0-20250504-18:17:18-72178,config,,,*.dc.blade[*].cpu.cpuCore[*].speed,60000,,
targetFog-0-20250504-18:17:18-72178,config,,,*.dc.blade[*].cpu.cpuCore[*].tick,60s,,
targetFog-0-20250504-18:17:18-72178,config,,,*.fg*.numBlades,1,,
targetFog-0-20250504-18:17:18-72178,config,,,*.fg*.zone,"""edge""",,
targetFog-0-20250504-18:17:18-72178,config,,,*.fg*.blade[*].staticAppAssignment,false,,
targetFog-0-20250504-18:17:18-72178,config,,,*.fg*.blade[*].maxUsers,8,,
targetFog-0-20250504-18:17:18-72178,config,,,*.fg*.blade[*].maxVMs,8,,
targetFog-0-20250504-18:17:18-72178,config,,,*.fg*.blade[*].numCpuCores,8,,
targetFog-0-20250504-18:17:18-72178,config,,,*.fg*.blade[*].memorySize,16GiB,,
targetFog-0-20250504-18:17:18-72178,config,,,*.fg*.blade[*].diskSize,2TiB,,
targetFog-0-20250504-18:17:18-72178,config,,,*.fg*.blade[*].diskReadBandwidth,500Mbps,,
targetFog-0-20250504-18:17:18-72178,config,,,*.fg*.blade[*].diskWriteBandwidth,500Mbps,,
targetFog-0-20250504-18:17:18-72178,config,,,*.fg*.blade[*].cpu.cpuCore[*].speed,60000,,
targetFog-0-20250504-18:17:18-72178,config,,,*.fg*.blade[*].cpu.cpuCore[*].tick,60s,,
targetFog-0-20250504-18:17:18-72178,config,,,**.dataManagerPath,"""simData.manager""",,
targetFog-0-20250504-18:17:18-72178,config,,,**.smqIp,"""10.0.0.1""",,
targetFog-0-20250504-18:17:18-72178,config,,,**.dns,"""10.0.0.2""",,
targetFog-0-20250504-18:17:18-72178,config,,,**.ispResolver,"""10.0.0.2""",,
targetFog-0-20250504-18:17:18-72178,config,,,*.users[*].typename,SmartHouse,,
targetFog-0-20250504-18:17:18-72178,vector,MediumNet.fg1.resourceManager,allocatedVms:vector,,,"1.287014661961 1.429042916261 1.429042916261","1 1 1"
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg1.resourceManager,allocatedVms:vector,recordingmode,vector,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg1.resourceManager,allocatedVms:vector,source,allocatedVms,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg1.resourceManager,allocatedVms:vector,title,VMs reservadas,,
targetFog-0-20250504-18:17:18-72178,vector,MediumNet.fg1.resourceManager,allocatedCores:vector,,,"1.287014661961 1.429042916261 1.429042916261","1 1 1"
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg1.resourceManager,allocatedCores:vector,recordingmode,vector,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg1.resourceManager,allocatedCores:vector,source,allocatedCores,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg1.resourceManager,allocatedCores:vector,title,CPUs reservadas,,
targetFog-0-20250504-18:17:18-72178,vector,MediumNet.fg1.resourceManager,allocatedRam:vector,,,"1.287014661961 1.429042916261 1.429042916261","2 2 2"
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg1.resourceManager,allocatedRam:vector,recordingmode,vector,,
