run,type,module,name,attrname,attrvalue,vectime,vecvalue
targetDc-0-20250510-21:16:34-63928,vector,MediumNet.users[6].controller.apps.appModule[0].app,roundTripTime:vector,,,"82.656079115037 114.888598321289 142.657694809231 172.65845377192 202.664931779151 232.655587653335 262.656295018397 292.659019957878 322.657681749048 352.653556880652 382.655122910433 412.666379119351 442.663474803382 475.660657028072 502.659473417049 532.657117423979 562.666396949737 593.654424609556 622.654819568402 652.660254734013 682.657479243508 712.667254534969 742.65784695911 772.657524736907 802.65969449359 833.655744919257 862.655344323287 892.660595191411 922.657882050132 952.656710269642 982.657124608445 1012.665260576898 1042.654120090215 1072.658623113695 1102.662302222828 1132.669268854341 1162.654419358762 1192.661872803658 1222.655409629815 1253.657122546775 1282.655789629976 1312.680055670667 1342.656988927954 1372.662006197594 1402.662775690112 1432.660429347294 1463.659185197833 1492.662682408697 1522.670180069353 1552.66975653119 1582.663205176676 1612.654307365838 1642.653792424984 1672.659843243663 1702.661740108418 1732.654457666241 1762.65839825861 1792.659414828519 1822.659640483041 1852.657602855349 1882.653820862862 1912.653557020206 1942.654398984676 1972.667361534559 2002.660306347431 2032.66160442327 2062.661355176185 2092.659463927247 2123.653556917016 2152.658731106124 2182.659660920407 2212.656279916471 2242.662437872256 2272.662507855361 2302.65355599111 2332.659108165622 2362.661637987218 2392.663600109818 2422.654620582721 2452.653553906692 2482.66211966187 2512.653707485638 2543.659520027641 2574.655842700014 2602.658586071996 2632.660239407962 2662.658864637559 2692.659422684995 2722.656952074687 2752.664067070091 2782.661826984259 2812.654374069526 2842.657871740706 2872.654223237867 2902.65802602601 2932.666366798701 2962.653758410222 2992.657036610427 3022.662051776444 3052.654586989086 3083.660974863572 3112.653554902654 3142.654841656566 3172.670195483679 3202.662146785563 3232.670545498864 3262.665937482738 3292.661181639114 3322.658448414052 3353.664773284709 3382.66369119199 3412.653554487201 3443.653688696627 3472.686728909002 3502.665943892248 3532.656402576309 3563.654482974322 3592.665344659676","0.18687145014 2.419390656392 0.188487144334 0.189246107023 0.19572411425401 0.18637998843801 0.18708735349998 0.189812292981 0.18847408415098 0.18434921575499 0.18591524553597 0.19717145445401 0.19426713848497 3.191449363175 0.19026575215202 0.187909759082 0.19718928483996 1.185216944659 0.18561190350499 0.19104706911594 0.18827157861097 0.19804687007195 0.18863929421298 0.18831707201002 0.190486828693 1.18653725436 0.18613665838996 0.19138752651395 0.188674385235 0.18750260474496 0.18791694354798 0.19605291200094 0.18491242531809 0.18941544879817 0.19309455793109 0.20006118944411 0.18521169386509 0.19266513876119 0.18620196491815 1.187914881878 0.18658196507909 0.21084800577 0.1877812630571 0.192798532697 0.1935680252152 0.1912216823971 1.1899775329362 0.19347474380015 0.20097240445602 0.20054886629305 0.19399751177912 0.18509970094101 0.18458476008709 0.19063557876598 0.19253244352103 0.185250001344 0.18919059371319 0.19020716362206 0.19043281814402 0.18839519045218 0.18461319796506 0.184349355309 0.18519131977905 0.19815386966206 0.19109868253418 0.19239675837298 0.19214751128766 0.19025626234998 1.1843492521189 0.18952344122681 0.19045325550996 0.18707225157368 0.19323020735874 0.19330019046402 0.18434832621278 0.18990050072489 0.19243032232089 0.19439244492105 0.18541291782367 0.18434624179463 0.19291199697273 0.18449982074071 1.190312362744 2.186635035117 0.18937840709896 0.19103174306474 0.18965697266185 0.19021502009764 0.18774440978996 0.19485940519371 0.19261931936171 0.18516640462894 0.1886640758089 0.18501557296986 0.18881836111268 0.19715913380378 0.18455074532494 0.18782894552987 0.19284411154695 0.18537932418894 1.1917671986748 0.18434723775681 0.18563399166896 0.20098781878187 0.19293912066587 0.20133783396705 0.19672981784061 0.19197397421703 0.18924074915503 1.195565619812 0.19448352709287 0.18434682230372 1.1844810317298 0.21752124410477 0.19673622735081 0.18719491141201 1.1852753094249 0.19613699477895"
targetDc-0-20250510-21:16:34-63928,attr,MediumNet.users[6].controller.apps.appModule[0].app,roundTripTime:vector,interpolationmode,none,,
targetDc-0-20250510-21:16:34-63928,attr,MediumNet.users[6].controller.apps.appModule[0].app,roundTripTime:vector,recordingmode,vector,,
targetDc-0-20250510-21:16:34-63928,attr,MediumNet.users[6].controller.apps.appModule[0].app,roundTripTime:vector,title,round trip time,,
targetDc-0-20250510-21:16:34-63928,attr,MediumNet.users[6].controller.apps.appModule[0].app,roundTripTime:vector,unit,s,,
targetDc-0-20250510-21:16:34-63928,vector,MediumNet.users[9].controller.apps.appModule[0].app,roundTripTime:vector,,,"82.837264961194 112.833905011732 142.833905248876 172.833904854139 202.840279200973 232.844939299177 262.840334227689 292.840584674498 323.978844704956 352.836212976776 382.838019451098 412.833905929281 442.840221390612 472.840227930433 503.836970221123 532.837667422862 562.8442425875 592.833905562796 622.841125254003 652.842077433459 682.839443039219 712.843359321723 742.839041020317 773.833905732164 802.83928000243 832.843169306115 862.83653412664 893.837529805757 922.838645687085 952.843767892878 982.836120603428 1012.836373874533 1042.836842839307 1072.84251774567 1103.83562436106 1132.847104099811 1162.838205632921 1192.846008255908 1222.838092720568 1252.835696079722 1282.842698307502 1312.841775307305 1342.84324678139 1372.835347819612 1402.843433651907 1432.83934263448 1462.837601084541 1493.834393946016 1522.844714110501 1552.833906823552 1582.837730221793 1612.835728489501 1642.847468607651 1672.845220497259 1702.838430823621 1732.842138513932 1763.836382217973 1792.836495287685 1822.839773341037 1852.833905929161 1882.840450196007 1912.836723356736 1943.846345243935 1974.842608935839 2002.840150895888 2032.834835347898 2062.837539986891 2092.842410292553 2122.838063022762 2152.842405572618 2182.840135192462 2213.837358102075 2242.83812289262 2272.838343000518 2302.839379454166 2332.845775891873 2362.841762438951 2392.837371975675 2422.83834310718 2452.837288722827 2482.848935226789 2512.844342253858 2542.843443341836 2572.844161596735 2602.836472858939 2632.841705952843 2662.848815715049 2692.845293458093 2722.836110662612 2752.852031906151 2783.838311117893 2812.843361835082 2842.838119969319 2872.837704247241 2902.834529592912 2932.834994406232 2962.840149594018 2992.836783272817 3022.841834330509 3052.835693828015 3082.840466433852 3112.835743918168 3142.83854485137 3172.83639234283 3202.839920322728 3232.848509085974 3263.841798079874 3292.833905694626 3323.847235664991 3352.838637175811 3383.846515796818 3412.84101026023 3442.838765745843 3472.837953607998 3502.833905442094 3532.843315121526 3563.841126136752 3592.843796310439","0.18770673874499 0.184346789283 0.18434702642699 0.18434663169 0.19072097852398 0.19538107672798 0.19077600523997 0.19102645204902 1.329286482507 0.18665475432698 0.18846122864898 0.184347706832 0.19066316816298 0.190669707984 1.187411998674 0.18810920041301 0.19468436505099 0.18434734034702 0.19156703155409 0.19251921100999 0.18988481677002 0.19380109927408 0.1894827978681 1.1843475097151 0.18972177998103 0.19361108366604 0.18697590419106 1.187971583308 0.18908746463603 0.19420967042902 0.18656238097901 0.18681565208408 0.18728461685782 0.19295952322091 1.1860661386108 0.19754587736202 0.18864741047196 0.19645003345886 0.188534498119 0.18613785727302 0.19314008505285 0.19221708485588 0.19368855894095 0.18578959716297 0.19387542945788 0.1897844120308 0.18804286209183 1.1848357235669 0.19515588805189 0.18434860110301 0.18817199934392 0.18617026705192 0.19791038520179 0.19566227480982 0.18887260117185 0.19258029148295 1.1868239955238 0.18693706523595 0.19021511858796 0.18434770671183 0.19089197355788 0.18716513428694 1.196787021486 2.19305071339 0.19059267343891 0.18527712544892 0.18798176444216 0.19285207010398 0.18850480031324 0.1928473501689 0.1905769700129 1.1877998796263 0.18856467017122 0.18878477806902 0.18982123171691 0.19621766942419 0.19220421650198 0.18781375322624 0.18878488473092 0.18773050037817 0.19937700434002 0.1947840314092 0.19388511938723 0.19460337428609 0.1869146364902 0.19214773039403 0.19925749260028 0.19573523564395 0.18655244016327 0.20247368370201 1.1887528954439 0.19380361263302 0.18856174687016 0.18814602479233 0.18497137046324 0.18543618378317 0.1905913715691 0.18722505036794 0.19227610806001 0.18613560556605 0.19090821140298 0.1861856957189 0.18898662892116 0.18683412038126 0.19036210027889 0.19895086352517 1.1922398574252 0.18434747217725 1.197677442542 0.18907895336224 1.1969575743692 0.19145203778089 0.18920752339409 0.18839538554903 0.18434721964513 0.19375689907702 1.1915679143031 0.19423808799002"
targetDc-0-20250510-21:16:34-63928,attr,MediumNet.users[9].controller.apps.appModule[0].app,roundTripTime:vector,interpolationmode,none,,
targetDc-0-20250510-21:16:34-63928,attr,MediumNet.users[9].controller.apps.appModule[0].app,roundTripTime:vector,recordingmode,vector,,
targetDc-0-20250510-21:16:34-63928,attr,MediumNet.users[9].controller.apps.appModule[0].app,roundTripTime:vector,title,round trip time,,
targetDc-0-20250510-21:16:34-63928,attr,MediumNet.users[9].controller.apps.appModule[0].app,roundTripTime:vector,unit,s,,
targetDc-0-20250510-21:16:34-63928,vector,MediumNet.users[4].controller.apps.appModule[0].app,roundTripTime:vector,,,"83.50512047517 113.494001347568 143.491601138976 173.498751435765 203.504392048555 233.494008145492 263.49044901173 293.499140421344 323.49936477146 353.49089509192 383.492618670185 413.503390178524 444.53017903909 474.496315976535 505.490902659903 533.495542446783 563.495372879349 593.499982299996 623.498683084557 654.491345896593 683.499121013625 713.510469018196 743.500686896073 773.49731210822 803.499734082738 833.495153427377 863.492453099043 893.494528418928 924.500790872866 953.505105998105 983.496862536638 1013.49334617986 1043.507721477915 1073.493696214172 1103.496242519629 1133.495341847714 1163.496752680061 1193.497091517222 1223.490490034782 1253.496357160648 1283.506218094961 1313.495840965601 1343.506081085437 1373.498261560381 1403.492750491843 1434.492254484185 1463.494473598078 1493.495600523513 1523.493068812431 1553.493441963348 1585.499990335777 1613.498811633224 1643.490448493966 1673.49200953279 1703.497918526097 1733.491131825458 1763.496551449211 1793.497051057121 1823.492883258323 1853.498601408084 1883.503122868762 1913.500838578098 1943.493602536055 1973.494172321829 2003.507468036969 2033.498895972165 2064.498915485265 2093.498462881653 2123.491556263367 2153.497415322867 2183.492337609096 2213.501618521062 2243.498840390081 2273.490448575691 2304.499962384428 2333.498373048517 2363.497373675555 2394.498939164002 2423.49334352702 2453.500052779923 2483.502463276886 2513.494953805079 2543.490448537786 2573.492530651933 2605.50096901211 2633.50059475331 2663.4945691256 2693.498759535826 2723.49177004707 2753.502549394799 2783.511113368203 2814.504387037941 2843.499911753863 2873.498174657147 2903.490448163536 2934.491695515414 2963.498628006006 2993.498054618127 3023.492954797322 3053.494050199913 3083.490447791786 3114.514216426748 3143.501936397904 3173.497395287821 3203.49611358655 3233.495943933002 3264.498923015186 3293.49634176176 3323.491851427481 3354.495149757827 3383.501988246154 3413.500843127777 3444.49895240184 3473.494262084817 3503.491734384172 3537.495923223706 3563.503996237601 3593.497447179907","0.199018621381 0.187899493779 0.18549928518701 0.19264958197601 0.198290194766 0.187906291703 0.18434715794098 0.19303856755499 0.19326291767095 0.18479323813096 0.18651681639597 0.19728832473498 1.224077185301 1.190214122746 2.184800806114 0.18944059299406 0.18927102556006 0.193880446207 0.19258123076804 1.185244042804 0.19301915983601 0.20436716440702 0.19458504228407 0.19121025443098 0.19363222894901 0.18905157358802 0.18635124525406 0.18842656513903 1.194689019077 0.19900414431606 0.19076068284903 0.18724432607098 0.20161962412612 0.18759436038295 0.19014066584009 0.18923999392496 0.19065082627208 0.19098966343313 0.18438818099298 0.19025530685894 0.20011624117205 0.18973911181206 0.19997923164806 0.19215970659207 0.18664863805407 1.186152630396 0.18837174428904 0.18949866972412 0.18696695864196 0.18734010955905 2.1938884819881 0.19270977943506 0.18434664017695 0.18590767900105 0.19181667230805 0.18502997166911 0.19044959542202 0.19094920333191 0.18678140453403 0.19249955429495 0.19702101497296 0.194736724309 0.18750068226609 0.18807046804 0.20136618317997 0.19279411837601 1.1928136314764 0.19236102786408 0.18545440957814 0.19131346907807 0.18623575530728 0.1955166672733 0.19273853629238 0.18434672190233 1.1938605306391 0.19227119472816 0.19127182176635 1.1928373102132 0.18724167323126 0.19395092613422 0.19636142309719 0.18885195129042 0.18434668399732 0.18642879814433 2.1948671583214 0.19449289952126 0.18846727181108 0.19265768203741 0.18566819328134 0.19644754101 0.20501151441431 1.1982851841522 0.19380990007403 0.19207280335831 0.18434630974707 1.1855936616253 0.1925261522174 0.19195276433811 0.18685294353327 0.18794834612436 0.18434593799702 1.2081145729594 0.19583454411531 0.1912934340321 0.19001173276138 0.18984207921312 1.1928211613972 0.19023990797132 0.18574957369219 1.189047904038 0.19588639236508 0.19474127398826 1.1928505480514 0.18816023102818 0.18563253038337 4.1898213699174 0.19789438381213 0.19134532611815"
targetDc-0-20250510-21:16:34-63928,attr,MediumNet.users[4].controller.apps.appModule[0].app,roundTripTime:vector,interpolationmode,none,,
targetDc-0-20250510-21:16:34-63928,attr,MediumNet.users[4].controller.apps.appModule[0].app,roundTripTime:vector,recordingmode,vector,,
targetDc-0-20250510-21:16:34-63928,attr,MediumNet.users[4].controller.apps.appModule[0].app,roundTripTime:vector,title,round trip time,,
targetDc-0-20250510-21:16:34-63928,attr,MediumNet.users[4].controller.apps.appModule[0].app,roundTripTime:vector,unit,s,,
targetDc-0-20250510-21:16:34-63928,vector,MediumNet.users[5].controller.apps.appModule[0].app,roundTripTime:vector,,,"83.595932349943 113.592526221095 143.596046046339 173.5952526977 207.106379947434 236.919798776092 263.594666158441 293.606257458351 323.593003806818 353.590936391426 384.733259438415 413.59765106874 443.590935707628 473.600199870844 503.595907100264 533.59681901613 563.591953599308 594.600259169768 623.599850244093 653.599728559517 683.591430142063 713.59382478497 743.598819485114 773.596936343841 803.602298372503 833.592460880579 863.6018454229 893.591772022182 923.59429697863 953.594855739268 983.599223078814 1016.596541965623 1047.598200346331 1073.60589919696 1103.594968942029 1133.591018543573 1163.597055872601 1193.602013477689 1223.594976780544 1253.598133552148 1283.609424099363 1313.596918837548 1343.595378384584 1373.597453767119 1403.592342551962 1434.59528589248 1463.595741592945 1493.598906428574 1523.594208670597 1553.608088985291 1584.596338891415 1613.599534406691 1643.59454740589 1673.599082572244 1703.59575295599 1733.599341645301 1763.599686475214 1793.593208300612 1823.600198144767 1853.59134631644 1883.59670339981 1914.599541138176 1943.602431363042 1973.601279490367 2003.596890582184 2033.594413877892 2063.596559968266 2093.592007313526 2123.604557175466 2153.592607253494 2183.600493691532 2213.60004815465 2243.592138245675 2273.593107639424 2303.598068453103 2333.595264620844 2363.597859676902 2393.595514025263 2423.595382604572 2454.595450231721 2483.598937609566 2513.603522613647 2543.596465171921 2573.606854884501 2603.591790584781 2633.594316163223 2663.599530932535 2693.604016954593 2723.590937291983 2753.601591319723 2783.598993367905 2813.599538779085 2844.619418997212 2873.594702238647 2903.596684601047 2933.598016260732 2964.594286000899 2995.602068975674 3023.601765026565 3053.594936180929 3083.590935143147 3114.606399342411 3143.595230817722 3173.601017902982 3203.590936010836 3233.597557490736 3263.590936079416 3293.592208813012 3323.592845055927 3354.603679398792 3383.599082608554 3413.597976773629 3443.592814850278 3474.590936960388 3503.600007707272 3533.599574874106 3563.596430145264 3593.591571436444","0.189343612028 0.18593748318 0.18945730842398 0.188663959785 3.699791209519 3.513210038177 0.18807742052599 0.19966872043597 0.18641506890299 0.184347653511 1.3266707005 0.19106233082499 0.18434696971298 0.19361113292899 0.18931836234901 0.19023027821504 0.18536486139305 1.1936704318531 0.19326150617803 0.19313982160202 0.18484140414807 0.18723604705508 0.19223074719901 0.19034760592604 0.19570963458807 0.18587214266404 0.195256684985 0.18518328426705 0.18770824071498 0.18826700135298 0.19263434089908 3.1899532277081 4.191611608416 0.19931045904514 0.18838020411408 0.18442980565806 0.19046713468606 0.19542473977413 0.18838804262896 0.19154481423311 0.20283536144802 0.190330099633 0.18878964666897 0.19086502920413 0.18575381404708 1.188697154565 0.18915285502999 0.19231769065914 0.18761993268208 0.20150024737609 1.1897501535 0.19294566877602 0.18795866797495 0.19249383432907 0.18916421807512 0.19275290738597 0.19309773729901 0.18661956269693 0.19360940685192 0.18475757852502 0.190114661895 1.192952400261 0.19584262512694 0.19469075245206 0.19030184426902 0.18782513997712 0.18997123035069 0.18541857561058 0.19796843755057 0.18601851557878 0.19390495361677 0.19345941673464 0.18554950775979 0.18651890150886 0.1914797151876 0.18867588292869 0.19127093898669 0.18892528734796 0.18879386665685 1.1888614938057 0.19234887165067 0.1969338757317 0.18987643400578 0.20026614658582 0.18520184686577 0.18772742530791 0.19294219461972 0.19742821667796 0.18434855406758 0.19500258180778 0.19240462999005 0.19295004117021 1.2128302592973 0.18811350073202 0.19009586313223 0.19142752281732 1.1876972629843 2.1954802377591 0.19517628865015 0.18834744301421 0.18434640523219 1.1998106044962 0.18864207980732 0.19442916506705 0.18434727292106 0.19096875282139 0.18434734150105 0.18562007509718 0.18625631801206 1.1970906608772 0.19249387063928 0.19138803571423 0.18622611236333 1.1843482224731 0.19341896935703 0.19298613619139 0.18984140734938 0.18498269852898"
targetDc-0-20250510-21:16:34-63928,attr,MediumNet.users[5].controller.apps.appModule[0].app,roundTripTime:vector,interpolationmode,none,,
targetDc-0-20250510-21:16:34-63928,attr,MediumNet.users[5].controller.apps.appModule[0].app,roundTripTime:vector,recordingmode,vector,,
targetDc-0-20250510-21:16:34-63928,attr,MediumNet.users[5].controller.apps.appModule[0].app,roundTripTime:vector,title,round trip time,,
targetDc-0-20250510-21:16:34-63928,attr,MediumNet.users[5].controller.apps.appModule[0].app,roundTripTime:vector,unit,s,,
