run,type,module,name,attrname,attrvalue,vectime,vecvalue
targetFog-0-20250510-21:17:30-64240,config,,,**.ispResolver,"""10.0.0.2""",,
targetFog-0-20250510-21:17:30-64240,config,,,*.users[*].typename,SmartHouse,,
targetFog-0-20250510-21:17:30-64240,vector,MediumNet.users[6].controller.apps.appModule[0].app,roundTripTime:vector,,,"82.533554629142 112.533553824121 142.533554091395 172.533555153814 202.533552852078 232.533553315734 262.533554532383 292.533552553425 322.533552586829 352.533554686244 382.533553240218 412.533555299394 442.533553695469 472.533553350909 502.533554067234 532.533553756018 563.533554365789 592.533553308242 622.533554289567 652.533553895611 682.533555058852 712.533554043805 742.533554132682 772.533554074448 802.533553384856 832.533554032577 862.533552979675 892.533552353848 922.533553712008 952.533552899732 982.533553769771 1012.53355374792 1042.533553300403 1072.533552747026 1102.533553289214 1132.533552252019 1162.533553232256 1192.533554071897 1222.533553038059 1252.53355270575 1282.533552836059 1312.53355311874 1342.53355380076 1372.533555010172 1402.533552535796 1432.533553128788 1462.533552641394 1492.533553804383 1522.533554998738 1552.533554581815 1582.533552481499 1612.533553039794 1642.533553579791 1672.53355389116 1702.533552995075 1732.533554390556 1762.533554870342 1792.533552210777 1823.533552780043 1852.533554308792 1882.533553874326 1912.533554458102 1942.533553890189 1972.533554168628 2002.533554137955 2032.533554290579 2062.5335542161 2092.533553701144 2122.533553667186 2152.533553810373 2182.533552635146 2212.533552716513 2242.533554248014 2272.533552649538 2302.533553671557 2332.533553080794 2362.533554329191 2392.53355370151 2422.533553035728 2452.533553246272 2482.533554022019 2512.533552841314 2542.533553672491 2572.533552820819 2602.533552410547 2632.533553468268 2662.533553879116 2692.533554785442 2722.533553109996 2752.533553294021 2782.533552315968 2812.533554489832 2842.53355403663 2872.533552533269 2902.53355375014 2932.533553732352 2962.533552199875 2992.533552598879 3022.53355265234 3052.533555364554 3082.533552929604 3113.533553427843 3142.53355446397 3172.533552916823 3202.53355300631 3232.533552833312 3262.533566685001 3292.533552577447 3322.533552313721 3352.533554303753 3383.533553454642 3412.533553854754 3442.533553829143 3472.533554699017 3502.533553039285 3532.533553574055 3562.533555036291 3592.533554542568","0.064346964245004 0.064346159224002 0.064346426497991 0.064347488917008 0.064345187181004 0.064345650836998 0.064346867485995 0.064344888528012 0.06434492193199 0.064347021346975 0.064345575320999 0.064347634496983 0.064346030571983 0.064345686012018 0.06434640233698 0.064346091121024 1.064346700892 0.06434564334495 0.064346624669952 0.064346230714023 0.064347393955018 0.064346378907999 0.064346467784958 0.064346409551035 0.064345719958965 0.064346367679946 0.064345314777938 0.064344688950996 0.06434604711103 0.064345234834946 0.064346104873948 0.064346083022997 0.064345635506015 0.064345082129194 0.064345624317184 0.06434458712215 0.064345567359169 0.06434640700013 0.064345373162041 0.064345040853141 0.064345171162131 0.064345453843089 0.064346135863161 0.06434734527511 0.064344870899049 0.064345463891186 0.064344976497068 0.064346139486133 0.06434733384117 0.064346916918112 0.064344816601988 0.06434537489713 0.064345914894147 0.064346226263069 0.064345330178185 0.064346725659107 0.064347205445074 0.064344545879976 1.0643451151461 0.064346643895078 0.064346209429004 0.064346793205004 0.064346225292184 0.064346503731031 0.064346473058094 0.064346625681992 0.064346551203016 0.064346036246661 0.064346002288858 0.064346145476065 0.06434497024884 0.064345051615874 0.06434658311673 0.064344984640684 0.064346006659889 0.064345415896696 0.06434666429368 0.064346036612733 0.064345370830779 0.06434558137471 0.064346357121849 0.064345176416737 0.06434600759394 0.064345155921728 0.064344745650033 0.064345803370998 0.064346214218858 0.06434712054488 0.064345445098752 0.064345629123636 0.064344651070769 0.064346824935001 0.064346371732881 0.064344868371791 0.06434608524296 0.064346067454608 0.064344534977863 0.064344933981829 0.064344987442837 0.064347699656992 0.064345264706844 1.0643457629458 0.064346799072609 0.064345251925715 0.064345341412718 0.064345168415002 0.064359020103893 0.064344912550041 0.064344648823862 0.064346638856023 1.0643457897449 0.064346189856678 0.064346164245762 0.064347034119692 0.064345374387813 0.064345909157964 0.064347371393978 0.064346877670687"
targetFog-0-20250510-21:17:30-64240,attr,MediumNet.users[6].controller.apps.appModule[0].app,roundTripTime:vector,interpolationmode,none,,
targetFog-0-20250510-21:17:30-64240,attr,MediumNet.users[6].controller.apps.appModule[0].app,roundTripTime:vector,recordingmode,vector,,
targetFog-0-20250510-21:17:30-64240,attr,MediumNet.users[6].controller.apps.appModule[0].app,roundTripTime:vector,title,round trip time,,
targetFog-0-20250510-21:17:30-64240,attr,MediumNet.users[6].controller.apps.appModule[0].app,roundTripTime:vector,unit,s,,
targetFog-0-20250510-21:17:30-64240,vector,MediumNet.users[9].controller.apps.appModule[0].app,roundTripTime:vector,,,"82.713904816591 112.713904010798 142.713903493165 172.713904943314 202.713906472678 232.713904751774 262.713905330638 292.713903135103 322.713903834548 352.713903953833 382.713905357236 412.713905178595 442.713904552142 472.713903121205 502.713906741887 532.713904231535 562.713904509038 592.713903933011 622.713903563201 652.713903757466 682.713903575534 712.713903919171 742.713904057881 772.713904394883 802.713905258854 832.71390542841 862.713905757113 892.713904078121 922.713904549554 952.713903513202 982.713904202538 1012.713904705623 1042.713903546267 1072.713903500476 1102.713903585863 1132.713903710128 1162.713904224253 1192.713905214153 1222.713903485969 1252.713906958946 1282.713903882401 1312.713904838868 1342.713904454021 1372.713904234765 1402.713905332467 1432.713904439245 1462.713904430631 1492.713905372769 1522.713903248327 1552.713903539628 1582.713904756527 1612.713904449837 1642.713904260002 1672.713903403972 1702.713904058238 1732.713903456447 1762.713904096384 1792.713903308847 1822.713904840138 1852.713904156934 1882.713902858605 1912.713904928141 1942.713903887491 1972.713903343485 2002.713904839275 2032.713904918624 2062.713903392162 2092.713903659114 2122.713905258422 2152.71390403327 2182.713903209674 2212.713904799363 2242.713902767089 2272.713902885122 2302.713904539611 2332.71390577155 2362.713904927034 2392.713903435175 2422.713903583694 2452.713904944005 2482.713902865647 2512.713902987695 2542.713904507754 2572.713904689347 2602.713903346575 2632.713904841734 2662.713904614779 2692.713903148677 2722.71390523294 2752.713904865265 2782.713903738085 2812.713903251484 2843.713904188275 2872.713903419454 2902.713904999786 2932.713904381456 2962.71390578986 2992.713903009857 3022.713902898536 3052.713906529441 3082.713904089081 3112.71390479687 3143.713905178072 3172.713905732923 3202.713904605574 3233.713905365666 3262.713904738661 3292.713902804247 3322.713903464805 3352.713905490151 3382.713903950384 3412.713904969966 3442.713905456142 3472.713904014797 3502.713903760436 3532.713903367322 3562.713903166828 3592.713905082191","0.064346594141995 0.064345788349002 0.064345270715989 0.064346720864989 0.064348250228988 0.064346529324979 0.064347108188997 0.064344912654008 0.064345612098975 0.06434573138398 0.064347134786999 0.064346956145982 0.064346329692967 0.064344898755962 0.064348519437999 0.06434600908608 0.064346286589057 0.064345710562066 0.064345340752084 0.064345535017083 0.064345353085059 0.064345696722057 0.06434583543205 0.064346172434057 0.064347036405024 0.064347205960985 0.06434753466408 0.064345855672059 0.064346327105 0.064345290753067 0.064345980089001 0.064346483174063 0.064345323817861 0.064345278026849 0.06434536341385 0.06434548767902 0.06434600180387 0.064346991703815 0.064345263519954 0.064348736496868 0.064345659951869 0.064346616419016 0.064346231572017 0.064346012315809 0.064347110017934 0.064346216795911 0.06434620818186 0.064347150319918 0.064345025877856 0.064345317179004 0.064346534077913 0.064346227387887 0.064346037552923 0.064345181522867 0.064345835788799 0.064345233997983 0.064345873934826 0.064345086397907 0.064346617688898 0.064345934484891 0.064344636155965 0.064346705691833 0.064345665041856 0.064345121036013 0.064346616825787 0.06434669617488 0.064345169713306 0.064345436665008 0.064347035973242 0.064345810821123 0.064344987225013 0.064346576913977 0.064344544640335 0.064344662673193 0.06434631716229 0.064347549101058 0.064346704585205 0.064345212726039 0.064345361245159 0.064346721555921 0.064344643198183 0.064344765246005 0.064346285304964 0.064346466898314 0.064345124126248 0.064346619285061 0.064346392330208 0.064344926227932 0.064347010491019 0.064346642815963 0.064345515635978 0.064345029034939 1.0643459658263 0.064345197004968 0.06434677733705 0.064346159007073 0.064347567411005 0.064344787408118 0.06434467608733 0.064348306992088 0.064345866632266 0.064346574421052 1.064346955623 0.064347510473908 0.064346383125212 1.0643471432172 0.064346516212026 0.064344581798196 0.064345242356012 0.064347267702033 0.064345727935233 0.064346747516993 0.064347233693297 0.064345792347922 0.064345537987265 0.064345144873187 0.064344944379172 0.064346859742272"
targetFog-0-20250510-21:17:30-64240,attr,MediumNet.users[9].controller.apps.appModule[0].app,roundTripTime:vector,interpolationmode,none,,
targetFog-0-20250510-21:17:30-64240,attr,MediumNet.users[9].controller.apps.appModule[0].app,roundTripTime:vector,recordingmode,vector,,
