run,type,module,name,attrname,attrvalue,vectime,vecvalue
targetDc-0-20250504-09:43:37-68733,config,,,*.fg.blade[*].diskWriteBandwidth,500Mbps,,
targetDc-0-20250504-09:43:37-68733,config,,,*.fg.blade[*].cpu.cpuCore[*].speed,60000,,
targetDc-0-20250504-09:43:37-68733,config,,,*.fg.blade[*].cpu.cpuCore[*].tick,60s,,
targetDc-0-20250504-09:43:37-68733,config,,,**.dataManagerPath,"""simData.manager""",,
targetDc-0-20250504-09:43:37-68733,config,,,**.smqIp,"""10.0.0.1""",,
targetDc-0-20250504-09:43:37-68733,config,,,**.dns,"""10.0.0.2""",,
targetDc-0-20250504-09:43:37-68733,config,,,**.ispResolver,"""10.0.0.2""",,
targetDc-0-20250504-09:43:37-68733,config,,,*.user.vms,"[{""name"":""my-vm"", ""type"":""VM_small""}]",,
targetDc-0-20250504-09:43:37-68733,config,,,*.user.remoteApps,"[{""name"":""my-service"", ""type"": ""SmallIotService"",""platform"":""my-vm""}]",,
targetDc-0-20250504-09:43:37-68733,config,,,*.user.localApps,"[{""name"":""local"", ""type"": ""SmallIotApp"", ""dependsOn"":""my-service""}]",,
targetDc-0-20250504-09:43:37-68733,config,,,*.user.sensors,"[""sensor""]",,
targetDc-0-20250504-09:43:37-68733,config,,,*.netStack.nodeTopic,"""user""",,
targetDc-0-20250504-09:43:37-68733,config,,,*.sensor.model.controllerPath,"""^.^.controller""",,
targetDc-0-20250504-09:43:37-68733,config,,,*.sensor.model.controllerInterface,"""eth0""",,
targetDc-0-20250504-09:43:37-68733,vector,SimpleFogNetwork.dc.resourceManager,allocatedVms:vector,,,"1.214338963659","1"
targetDc-0-20250504-09:43:37-68733,attr,SimpleFogNetwork.dc.resourceManager,allocatedVms:vector,recordingmode,vector,,
targetDc-0-20250504-09:43:37-68733,attr,SimpleFogNetwork.dc.resourceManager,allocatedVms:vector,source,allocatedVms,,
targetDc-0-20250504-09:43:37-68733,attr,SimpleFogNetwork.dc.resourceManager,allocatedVms:vector,title,VMs reservadas,,
targetDc-0-20250504-09:43:37-68733,vector,SimpleFogNetwork.dc.resourceManager,allocatedCores:vector,,,"1.214338963659","1"
targetDc-0-20250504-09:43:37-68733,attr,SimpleFogNetwork.dc.resourceManager,allocatedCores:vector,recordingmode,vector,,
targetDc-0-20250504-09:43:37-68733,attr,SimpleFogNetwork.dc.resourceManager,allocatedCores:vector,source,allocatedCores,,
targetDc-0-20250504-09:43:37-68733,attr,SimpleFogNetwork.dc.resourceManager,allocatedCores:vector,title,CPUs reservadas,,
targetDc-0-20250504-09:43:37-68733,vector,SimpleFogNetwork.dc.resourceManager,allocatedRam:vector,,,"1.214338963659","2"
targetDc-0-20250504-09:43:37-68733,attr,SimpleFogNetwork.dc.resourceManager,allocatedRam:vector,recordingmode,vector,,
targetDc-0-20250504-09:43:37-68733,attr,SimpleFogNetwork.dc.resourceManager,allocatedRam:vector,source,allocatedRam,,
targetDc-0-20250504-09:43:37-68733,attr,SimpleFogNetwork.dc.resourceManager,allocatedRam:vector,title,Memoria RAM reservada,,
targetDc-0-20250504-09:43:37-68733,attr,SimpleFogNetwork.dc.resourceManager,allocatedRam:vector,unit,GB,,
targetDc-0-20250504-09:43:37-68733,vector,SimpleFogNetwork.dc.resourceManager,allocatedDisk:vector,,,"1.214338963659","250"
targetDc-0-20250504-09:43:37-68733,attr,SimpleFogNetwork.dc.resourceManager,allocatedDisk:vector,recordingmode,vector,,
targetDc-0-20250504-09:43:37-68733,attr,SimpleFogNetwork.dc.resourceManager,allocatedDisk:vector,source,allocatedDisk,,
targetDc-0-20250504-09:43:37-68733,attr,SimpleFogNetwork.dc.resourceManager,allocatedDisk:vector,title,Almacenamiento reservado,,
targetDc-0-20250504-09:43:37-68733,attr,SimpleFogNetwork.dc.resourceManager,allocatedDisk:vector,unit,GB,,
