run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
targetDc-10-20240608-15:20:41-136299,param,,,*.tile*.controller*.ns.dns,"""10.0.0.1""",,,
targetDc-10-20240608-15:20:41-136299,param,,,**.dc.**.enableQueue,false,,,
targetDc-10-20240608-15:20:41-136299,param,,,**.dc.**.hasCloudEvents,false,,,
targetDc-10-20240608-15:20:41-136299,param,,,**.dc.serviceDeployed,"""service""",,,
targetDc-10-20240608-15:20:41-136299,param,,,**.fg.**.enableQueue,false,,,
targetDc-10-20240608-15:20:41-136299,param,,,**.fg.**.hasCloudEvents,false,,,
targetDc-10-20240608-15:20:41-136299,param,,,**.fg.serviceDeployed,"""service2""",,,
targetDc-10-20240608-15:20:41-136299,param,,,**.dc.stack.numApps,1,,,
targetDc-10-20240608-15:20:41-136299,param,,,**.dc.stack.app[0].typename,"""TcpGenericServerApp""",,,
targetDc-10-20240608-15:20:41-136299,param,,,**.dc.stack.app[0].replyDelay,0s,,,
targetDc-10-20240608-15:20:41-136299,param,,,**.dc.stack.app[0].localPort,443,,,
targetDc-10-20240608-15:20:41-136299,param,,,**.fg.stack.numApps,1,,,
targetDc-10-20240608-15:20:41-136299,param,,,**.fg.stack.app[0].typename,"""TcpGenericServerApp""",,,
targetDc-10-20240608-15:20:41-136299,param,,,**.fg.stack.app[0].replyDelay,0s,,,
targetDc-10-20240608-15:20:41-136299,param,,,**.fg.stack.app[0].localPort,443,,,
targetDc-15-20240608-15:20:44-136299,runattr,,,configname,targetDc,,,
targetDc-15-20240608-15:20:44-136299,runattr,,,datetime,20240608-15:20:44,,,
targetDc-15-20240608-15:20:44-136299,runattr,,,experiment,targetDc,,,
targetDc-15-20240608-15:20:44-136299,runattr,,,inifile,omnetpp.ini,,,
targetDc-15-20240608-15:20:44-136299,runattr,,,iterationvars,,,,
targetDc-15-20240608-15:20:44-136299,runattr,,,iterationvarsf,,,,
targetDc-15-20240608-15:20:44-136299,runattr,,,measurement,,,,
targetDc-15-20240608-15:20:44-136299,runattr,,,network,SimpleFogNetwork,,,
targetDc-15-20240608-15:20:44-136299,runattr,,,processid,136299,,,
targetDc-15-20240608-15:20:44-136299,runattr,,,repetition,15,,,
targetDc-15-20240608-15:20:44-136299,runattr,,,replication,#15,,,
targetDc-15-20240608-15:20:44-136299,runattr,,,resultdir,results,,,
targetDc-15-20240608-15:20:44-136299,runattr,,,runnumber,15,,,
targetDc-15-20240608-15:20:44-136299,runattr,,,seedset,15,,,
targetDc-15-20240608-15:20:44-136299,param,,,**.tile*.serviceName,"""service""",,,
targetDc-15-20240608-15:20:44-136299,param,,,**.metropolitan.ipv4Delayer.config,"xmldoc(""metropolitan.xml"")",,,
targetDc-15-20240608-15:20:44-136299,param,,,**.backbone.ipv4Delayer.config,"xmldoc(""backbone.xml"")",,,
targetDc-15-20240608-15:20:44-136299,param,,,*.simData.simSchema.typename,"""SimSchemaMySQL""",,,
targetDc-15-20240608-15:20:44-136299,param,,,*.simData.simSchema.hostName,"""tcp://127.0.0.1:3306""",,,
targetDc-15-20240608-15:20:44-136299,param,,,*.simData.manager.experiment,"""Test""",,,
targetDc-15-20240608-15:20:44-136299,param,,,**.ipv4.arp.typename,"""GlobalArp""",,,
targetDc-15-20240608-15:20:44-136299,param,,,*.*.ipv4.routingTable.netmaskRoutes,"""""",,,
targetDc-15-20240608-15:20:44-136299,param,,,*.dc.numBlades,4,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.dc.blade[*].staticAppAssignment,false,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.dc.blade[*].isVirtualHardware,true,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.dc.blade[*].maxUsers,24,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.dc.blade[*].maxVMs,24,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.dc.blade[*].numCpuCores,24,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.dc.blade[*].memorySize,256GB,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.dc.blade[*].diskSize,500GB,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.dc.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.dc.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.dc.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.dc.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.fg.numBlades,4,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.fg.blade[*].staticAppAssignment,false,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.fg.blade[*].isVirtualHardware,true,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.fg.blade[*].maxUsers,24,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.fg.blade[*].maxVMs,24,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.fg.blade[*].numCpuCores,24,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.fg.blade[*].memorySize,256GB,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.fg.blade[*].diskSize,500GB,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.fg.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.fg.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.fg.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.fg.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.configurator.config,"xml(""<config> 	<interface hosts='*.dns' address='10.0.0.1'/> 	<interface hosts='**' address='10.x.x.x' netmask='255.x.x.x'/> </config>"")",,,
targetDc-15-20240608-15:20:44-136299,param,,,*.configurator.dumpConfig,"""ips.xml""",,,
targetDc-15-20240608-15:20:44-136299,param,,,*.tile*.sensors,2,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.tile*.actuators,1,,,
targetDc-15-20240608-15:20:44-136299,param,,,*.tile*.controller*.hy.apps,"""SmartHomeAppEndToEnd""",,,
targetDc-15-20240608-15:20:44-136299,param,,,*.tile*.controller*.ns.dns,"""10.0.0.1""",,,
targetDc-15-20240608-15:20:44-136299,param,,,**.dc.**.enableQueue,false,,,
targetDc-15-20240608-15:20:44-136299,param,,,**.dc.**.hasCloudEvents,false,,,
targetDc-15-20240608-15:20:44-136299,param,,,**.dc.serviceDeployed,"""service""",,,
targetDc-15-20240608-15:20:44-136299,param,,,**.fg.**.enableQueue,false,,,
targetDc-15-20240608-15:20:44-136299,param,,,**.fg.**.hasCloudEvents,false,,,
targetDc-15-20240608-15:20:44-136299,param,,,**.fg.serviceDeployed,"""service2""",,,
targetDc-15-20240608-15:20:44-136299,param,,,**.dc.stack.numApps,1,,,
targetDc-15-20240608-15:20:44-136299,param,,,**.dc.stack.app[0].typename,"""TcpGenericServerApp""",,,
targetDc-15-20240608-15:20:44-136299,param,,,**.dc.stack.app[0].replyDelay,0s,,,
targetDc-15-20240608-15:20:44-136299,param,,,**.dc.stack.app[0].localPort,443,,,
targetDc-15-20240608-15:20:44-136299,param,,,**.fg.stack.numApps,1,,,
targetDc-15-20240608-15:20:44-136299,param,,,**.fg.stack.app[0].typename,"""TcpGenericServerApp""",,,
targetDc-15-20240608-15:20:44-136299,param,,,**.fg.stack.app[0].replyDelay,0s,,,
targetDc-15-20240608-15:20:44-136299,param,,,**.fg.stack.app[0].localPort,443,,,
targetDc-17-20240608-15:20:45-136299,runattr,,,configname,targetDc,,,
targetDc-17-20240608-15:20:45-136299,runattr,,,datetime,20240608-15:20:45,,,
targetDc-17-20240608-15:20:45-136299,runattr,,,experiment,targetDc,,,
targetDc-17-20240608-15:20:45-136299,runattr,,,inifile,omnetpp.ini,,,
targetDc-17-20240608-15:20:45-136299,runattr,,,iterationvars,,,,
targetDc-17-20240608-15:20:45-136299,runattr,,,iterationvarsf,,,,
targetDc-17-20240608-15:20:45-136299,runattr,,,measurement,,,,
targetDc-17-20240608-15:20:45-136299,runattr,,,network,SimpleFogNetwork,,,
targetDc-17-20240608-15:20:45-136299,runattr,,,processid,136299,,,
targetDc-17-20240608-15:20:45-136299,runattr,,,repetition,17,,,
targetDc-17-20240608-15:20:45-136299,runattr,,,replication,#17,,,
targetDc-17-20240608-15:20:45-136299,runattr,,,resultdir,results,,,
targetDc-17-20240608-15:20:45-136299,runattr,,,runnumber,17,,,
targetDc-17-20240608-15:20:45-136299,runattr,,,seedset,17,,,
targetDc-17-20240608-15:20:45-136299,param,,,**.tile*.serviceName,"""service""",,,
targetDc-17-20240608-15:20:45-136299,param,,,**.metropolitan.ipv4Delayer.config,"xmldoc(""metropolitan.xml"")",,,
targetDc-17-20240608-15:20:45-136299,param,,,**.backbone.ipv4Delayer.config,"xmldoc(""backbone.xml"")",,,
targetDc-17-20240608-15:20:45-136299,param,,,*.simData.simSchema.typename,"""SimSchemaMySQL""",,,
targetDc-17-20240608-15:20:45-136299,param,,,*.simData.simSchema.hostName,"""tcp://127.0.0.1:3306""",,,
targetDc-17-20240608-15:20:45-136299,param,,,*.simData.manager.experiment,"""Test""",,,
targetDc-17-20240608-15:20:45-136299,param,,,**.ipv4.arp.typename,"""GlobalArp""",,,
targetDc-17-20240608-15:20:45-136299,param,,,*.*.ipv4.routingTable.netmaskRoutes,"""""",,,
targetDc-17-20240608-15:20:45-136299,param,,,*.dc.numBlades,4,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.dc.blade[*].staticAppAssignment,false,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.dc.blade[*].isVirtualHardware,true,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.dc.blade[*].maxUsers,24,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.dc.blade[*].maxVMs,24,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.dc.blade[*].numCpuCores,24,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.dc.blade[*].memorySize,256GB,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.dc.blade[*].diskSize,500GB,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.dc.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.dc.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.dc.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.dc.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.fg.numBlades,4,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.fg.blade[*].staticAppAssignment,false,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.fg.blade[*].isVirtualHardware,true,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.fg.blade[*].maxUsers,24,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.fg.blade[*].maxVMs,24,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.fg.blade[*].numCpuCores,24,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.fg.blade[*].memorySize,256GB,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.fg.blade[*].diskSize,500GB,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.fg.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.fg.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.fg.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.fg.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.configurator.config,"xml(""<config> 	<interface hosts='*.dns' address='10.0.0.1'/> 	<interface hosts='**' address='10.x.x.x' netmask='255.x.x.x'/> </config>"")",,,
targetDc-17-20240608-15:20:45-136299,param,,,*.configurator.dumpConfig,"""ips.xml""",,,
targetDc-17-20240608-15:20:45-136299,param,,,*.tile*.sensors,2,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.tile*.actuators,1,,,
targetDc-17-20240608-15:20:45-136299,param,,,*.tile*.controller*.hy.apps,"""SmartHomeAppEndToEnd""",,,
targetDc-17-20240608-15:20:45-136299,param,,,*.tile*.controller*.ns.dns,"""10.0.0.1""",,,
targetDc-17-20240608-15:20:45-136299,param,,,**.dc.**.enableQueue,false,,,
targetDc-17-20240608-15:20:45-136299,param,,,**.dc.**.hasCloudEvents,false,,,
targetDc-17-20240608-15:20:45-136299,param,,,**.dc.serviceDeployed,"""service""",,,
targetDc-17-20240608-15:20:45-136299,param,,,**.fg.**.enableQueue,false,,,
targetDc-17-20240608-15:20:45-136299,param,,,**.fg.**.hasCloudEvents,false,,,
targetDc-17-20240608-15:20:45-136299,param,,,**.fg.serviceDeployed,"""service2""",,,
targetDc-17-20240608-15:20:45-136299,param,,,**.dc.stack.numApps,1,,,
targetDc-17-20240608-15:20:45-136299,param,,,**.dc.stack.app[0].typename,"""TcpGenericServerApp""",,,
targetDc-17-20240608-15:20:45-136299,param,,,**.dc.stack.app[0].replyDelay,0s,,,
targetDc-17-20240608-15:20:45-136299,param,,,**.dc.stack.app[0].localPort,443,,,
targetDc-17-20240608-15:20:45-136299,param,,,**.fg.stack.numApps,1,,,
targetDc-17-20240608-15:20:45-136299,param,,,**.fg.stack.app[0].typename,"""TcpGenericServerApp""",,,
targetDc-17-20240608-15:20:45-136299,param,,,**.fg.stack.app[0].replyDelay,0s,,,
targetDc-17-20240608-15:20:45-136299,param,,,**.fg.stack.app[0].localPort,443,,,
targetDc-19-20240608-15:20:46-136299,runattr,,,configname,targetDc,,,
targetDc-19-20240608-15:20:46-136299,runattr,,,datetime,20240608-15:20:46,,,
targetDc-19-20240608-15:20:46-136299,runattr,,,experiment,targetDc,,,
targetDc-19-20240608-15:20:46-136299,runattr,,,inifile,omnetpp.ini,,,
targetDc-19-20240608-15:20:46-136299,runattr,,,iterationvars,,,,
targetDc-19-20240608-15:20:46-136299,runattr,,,iterationvarsf,,,,
targetDc-19-20240608-15:20:46-136299,runattr,,,measurement,,,,
targetDc-19-20240608-15:20:46-136299,runattr,,,network,SimpleFogNetwork,,,
targetDc-19-20240608-15:20:46-136299,runattr,,,processid,136299,,,
targetDc-19-20240608-15:20:46-136299,runattr,,,repetition,19,,,
targetDc-19-20240608-15:20:46-136299,runattr,,,replication,#19,,,
targetDc-19-20240608-15:20:46-136299,runattr,,,resultdir,results,,,
targetDc-19-20240608-15:20:46-136299,runattr,,,runnumber,19,,,
targetDc-19-20240608-15:20:46-136299,runattr,,,seedset,19,,,
targetDc-19-20240608-15:20:46-136299,param,,,**.tile*.serviceName,"""service""",,,
targetDc-19-20240608-15:20:46-136299,param,,,**.metropolitan.ipv4Delayer.config,"xmldoc(""metropolitan.xml"")",,,
targetDc-19-20240608-15:20:46-136299,param,,,**.backbone.ipv4Delayer.config,"xmldoc(""backbone.xml"")",,,
targetDc-19-20240608-15:20:46-136299,param,,,*.simData.simSchema.typename,"""SimSchemaMySQL""",,,
targetDc-19-20240608-15:20:46-136299,param,,,*.simData.simSchema.hostName,"""tcp://127.0.0.1:3306""",,,
targetDc-19-20240608-15:20:46-136299,param,,,*.simData.manager.experiment,"""Test""",,,
targetDc-19-20240608-15:20:46-136299,param,,,**.ipv4.arp.typename,"""GlobalArp""",,,
targetDc-19-20240608-15:20:46-136299,param,,,*.*.ipv4.routingTable.netmaskRoutes,"""""",,,
targetDc-19-20240608-15:20:46-136299,param,,,*.dc.numBlades,4,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.dc.blade[*].staticAppAssignment,false,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.dc.blade[*].isVirtualHardware,true,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.dc.blade[*].maxUsers,24,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.dc.blade[*].maxVMs,24,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.dc.blade[*].numCpuCores,24,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.dc.blade[*].memorySize,256GB,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.dc.blade[*].diskSize,500GB,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.dc.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.dc.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.dc.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.dc.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.fg.numBlades,4,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.fg.blade[*].staticAppAssignment,false,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.fg.blade[*].isVirtualHardware,true,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.fg.blade[*].maxUsers,24,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.fg.blade[*].maxVMs,24,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.fg.blade[*].numCpuCores,24,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.fg.blade[*].memorySize,256GB,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.fg.blade[*].diskSize,500GB,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.fg.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.fg.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.fg.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.fg.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.configurator.config,"xml(""<config> 	<interface hosts='*.dns' address='10.0.0.1'/> 	<interface hosts='**' address='10.x.x.x' netmask='255.x.x.x'/> </config>"")",,,
targetDc-19-20240608-15:20:46-136299,param,,,*.configurator.dumpConfig,"""ips.xml""",,,
targetDc-19-20240608-15:20:46-136299,param,,,*.tile*.sensors,2,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.tile*.actuators,1,,,
targetDc-19-20240608-15:20:46-136299,param,,,*.tile*.controller*.hy.apps,"""SmartHomeAppEndToEnd""",,,
targetDc-19-20240608-15:20:46-136299,param,,,*.tile*.controller*.ns.dns,"""10.0.0.1""",,,
targetDc-19-20240608-15:20:46-136299,param,,,**.dc.**.enableQueue,false,,,
targetDc-19-20240608-15:20:46-136299,param,,,**.dc.**.hasCloudEvents,false,,,
targetDc-19-20240608-15:20:46-136299,param,,,**.dc.serviceDeployed,"""service""",,,
targetDc-19-20240608-15:20:46-136299,param,,,**.fg.**.enableQueue,false,,,
targetDc-19-20240608-15:20:46-136299,param,,,**.fg.**.hasCloudEvents,false,,,
targetDc-19-20240608-15:20:46-136299,param,,,**.fg.serviceDeployed,"""service2""",,,
targetDc-19-20240608-15:20:46-136299,param,,,**.dc.stack.numApps,1,,,
targetDc-19-20240608-15:20:46-136299,param,,,**.dc.stack.app[0].typename,"""TcpGenericServerApp""",,,
targetDc-19-20240608-15:20:46-136299,param,,,**.dc.stack.app[0].replyDelay,0s,,,
targetDc-19-20240608-15:20:46-136299,param,,,**.dc.stack.app[0].localPort,443,,,
targetDc-19-20240608-15:20:46-136299,param,,,**.fg.stack.numApps,1,,,
targetDc-19-20240608-15:20:46-136299,param,,,**.fg.stack.app[0].typename,"""TcpGenericServerApp""",,,
targetDc-19-20240608-15:20:46-136299,param,,,**.fg.stack.app[0].replyDelay,0s,,,
targetDc-19-20240608-15:20:46-136299,param,,,**.fg.stack.app[0].localPort,443,,,
targetDc-21-20240608-15:20:47-136299,runattr,,,configname,targetDc,,,
targetDc-21-20240608-15:20:47-136299,runattr,,,datetime,20240608-15:20:47,,,
targetDc-21-20240608-15:20:47-136299,runattr,,,experiment,targetDc,,,
targetDc-21-20240608-15:20:47-136299,runattr,,,inifile,omnetpp.ini,,,
targetDc-21-20240608-15:20:47-136299,runattr,,,iterationvars,,,,
targetDc-21-20240608-15:20:47-136299,runattr,,,iterationvarsf,,,,
targetDc-21-20240608-15:20:47-136299,runattr,,,measurement,,,,
targetDc-21-20240608-15:20:47-136299,runattr,,,network,SimpleFogNetwork,,,
targetDc-21-20240608-15:20:47-136299,runattr,,,processid,136299,,,
targetDc-21-20240608-15:20:47-136299,runattr,,,repetition,21,,,
targetDc-21-20240608-15:20:47-136299,runattr,,,replication,#21,,,
targetDc-21-20240608-15:20:47-136299,runattr,,,resultdir,results,,,
targetDc-21-20240608-15:20:47-136299,runattr,,,runnumber,21,,,
targetDc-21-20240608-15:20:47-136299,runattr,,,seedset,21,,,
targetDc-21-20240608-15:20:47-136299,param,,,**.tile*.serviceName,"""service""",,,
targetDc-21-20240608-15:20:47-136299,param,,,**.metropolitan.ipv4Delayer.config,"xmldoc(""metropolitan.xml"")",,,
targetDc-21-20240608-15:20:47-136299,param,,,**.backbone.ipv4Delayer.config,"xmldoc(""backbone.xml"")",,,
targetDc-21-20240608-15:20:47-136299,param,,,*.simData.simSchema.typename,"""SimSchemaMySQL""",,,
targetDc-21-20240608-15:20:47-136299,param,,,*.simData.simSchema.hostName,"""tcp://127.0.0.1:3306""",,,
targetDc-21-20240608-15:20:47-136299,param,,,*.simData.manager.experiment,"""Test""",,,
targetDc-21-20240608-15:20:47-136299,param,,,**.ipv4.arp.typename,"""GlobalArp""",,,
targetDc-21-20240608-15:20:47-136299,param,,,*.*.ipv4.routingTable.netmaskRoutes,"""""",,,
targetDc-21-20240608-15:20:47-136299,param,,,*.dc.numBlades,4,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.dc.blade[*].staticAppAssignment,false,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.dc.blade[*].isVirtualHardware,true,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.dc.blade[*].maxUsers,24,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.dc.blade[*].maxVMs,24,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.dc.blade[*].numCpuCores,24,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.dc.blade[*].memorySize,256GB,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.dc.blade[*].diskSize,500GB,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.dc.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.dc.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.dc.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.dc.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.fg.numBlades,4,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.fg.blade[*].staticAppAssignment,false,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.fg.blade[*].isVirtualHardware,true,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.fg.blade[*].maxUsers,24,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.fg.blade[*].maxVMs,24,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.fg.blade[*].numCpuCores,24,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.fg.blade[*].memorySize,256GB,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.fg.blade[*].diskSize,500GB,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.fg.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.fg.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.fg.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.fg.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.configurator.config,"xml(""<config> 	<interface hosts='*.dns' address='10.0.0.1'/> 	<interface hosts='**' address='10.x.x.x' netmask='255.x.x.x'/> </config>"")",,,
targetDc-21-20240608-15:20:47-136299,param,,,*.configurator.dumpConfig,"""ips.xml""",,,
targetDc-21-20240608-15:20:47-136299,param,,,*.tile*.sensors,2,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.tile*.actuators,1,,,
targetDc-21-20240608-15:20:47-136299,param,,,*.tile*.controller*.hy.apps,"""SmartHomeAppEndToEnd""",,,
targetDc-21-20240608-15:20:47-136299,param,,,*.tile*.controller*.ns.dns,"""10.0.0.1""",,,
targetDc-21-20240608-15:20:47-136299,param,,,**.dc.**.enableQueue,false,,,
targetDc-21-20240608-15:20:47-136299,param,,,**.dc.**.hasCloudEvents,false,,,
targetDc-21-20240608-15:20:47-136299,param,,,**.dc.serviceDeployed,"""service""",,,
targetDc-21-20240608-15:20:47-136299,param,,,**.fg.**.enableQueue,false,,,
targetDc-21-20240608-15:20:47-136299,param,,,**.fg.**.hasCloudEvents,false,,,
targetDc-21-20240608-15:20:47-136299,param,,,**.fg.serviceDeployed,"""service2""",,,
targetDc-21-20240608-15:20:47-136299,param,,,**.dc.stack.numApps,1,,,
targetDc-21-20240608-15:20:47-136299,param,,,**.dc.stack.app[0].typename,"""TcpGenericServerApp""",,,
targetDc-21-20240608-15:20:47-136299,param,,,**.dc.stack.app[0].replyDelay,0s,,,
targetDc-21-20240608-15:20:47-136299,param,,,**.dc.stack.app[0].localPort,443,,,
targetDc-21-20240608-15:20:47-136299,param,,,**.fg.stack.numApps,1,,,
targetDc-21-20240608-15:20:47-136299,param,,,**.fg.stack.app[0].typename,"""TcpGenericServerApp""",,,
targetDc-21-20240608-15:20:47-136299,param,,,**.fg.stack.app[0].replyDelay,0s,,,
targetDc-21-20240608-15:20:47-136299,param,,,**.fg.stack.app[0].localPort,443,,,
targetDc-1-20240608-15:20:35-136299,runattr,,,configname,targetDc,,,
targetDc-1-20240608-15:20:35-136299,runattr,,,datetime,20240608-15:20:35,,,
targetDc-1-20240608-15:20:35-136299,runattr,,,experiment,targetDc,,,
targetDc-1-20240608-15:20:35-136299,runattr,,,inifile,omnetpp.ini,,,
targetDc-1-20240608-15:20:35-136299,runattr,,,iterationvars,,,,
targetDc-1-20240608-15:20:35-136299,runattr,,,iterationvarsf,,,,
targetDc-1-20240608-15:20:35-136299,runattr,,,measurement,,,,
targetDc-1-20240608-15:20:35-136299,runattr,,,network,SimpleFogNetwork,,,
targetDc-1-20240608-15:20:35-136299,runattr,,,processid,136299,,,
targetDc-1-20240608-15:20:35-136299,runattr,,,repetition,1,,,
targetDc-1-20240608-15:20:35-136299,runattr,,,replication,#1,,,
targetDc-1-20240608-15:20:35-136299,runattr,,,resultdir,results,,,
targetDc-1-20240608-15:20:35-136299,runattr,,,runnumber,1,,,
targetDc-1-20240608-15:20:35-136299,runattr,,,seedset,1,,,
targetDc-1-20240608-15:20:35-136299,param,,,**.tile*.serviceName,"""service""",,,
targetDc-1-20240608-15:20:35-136299,param,,,**.metropolitan.ipv4Delayer.config,"xmldoc(""metropolitan.xml"")",,,
targetDc-1-20240608-15:20:35-136299,param,,,**.backbone.ipv4Delayer.config,"xmldoc(""backbone.xml"")",,,
targetDc-1-20240608-15:20:35-136299,param,,,*.simData.simSchema.typename,"""SimSchemaMySQL""",,,
targetDc-1-20240608-15:20:35-136299,param,,,*.simData.simSchema.hostName,"""tcp://127.0.0.1:3306""",,,
