run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
targetDc-11-20240613-07:46:44-6431,param,,,*.fg.blade[*].staticAppAssignment,false,,,
targetDc-11-20240613-07:46:44-6431,param,,,*.fg.blade[*].isVirtualHardware,true,,,
targetDc-11-20240613-07:46:44-6431,param,,,*.fg.blade[*].maxUsers,8,,,
targetDc-11-20240613-07:46:44-6431,param,,,*.fg.blade[*].maxVMs,8,,,
targetDc-11-20240613-07:46:44-6431,param,,,*.fg.blade[*].numCpuCores,8,,,
targetDc-11-20240613-07:46:44-6431,param,,,*.fg.blade[*].memorySize,16GB,,,
targetDc-11-20240613-07:46:44-6431,param,,,*.fg.blade[*].diskSize,2000GB,,,
targetDc-11-20240613-07:46:44-6431,param,,,*.fg.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-11-20240613-07:46:44-6431,param,,,*.fg.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-11-20240613-07:46:44-6431,param,,,*.fg.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-11-20240613-07:46:44-6431,param,,,*.fg.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-11-20240613-07:46:44-6431,param,,,*.configurator.config,"xml(""<config> 	<interface hosts='*.dns' address='10.0.0.1'/> 	<interface hosts='**' address='10.x.x.x' netmask='255.x.x.x'/> </config>"")",,,
targetDc-11-20240613-07:46:44-6431,param,,,*.controller.hy.apps,"""SmartHomeAppEndToEnd""",,,
targetDc-11-20240613-07:46:44-6431,param,,,*.controller.ns.dns,"""10.0.0.1""",,,
targetDc-11-20240613-07:46:44-6431,param,,,**.dc.**.enableQueue,false,,,
targetDc-11-20240613-07:46:44-6431,param,,,**.dc.**.hasCloudEvents,false,,,
targetDc-11-20240613-07:46:44-6431,param,,,**.dc.serviceDeployed,"""service""",,,
targetDc-11-20240613-07:46:44-6431,param,,,**.fg.**.enableQueue,false,,,
targetDc-11-20240613-07:46:44-6431,param,,,**.fg.**.hasCloudEvents,false,,,
targetDc-11-20240613-07:46:44-6431,param,,,**.fg.serviceDeployed,"""service2""",,,
targetDc-11-20240613-07:46:44-6431,param,,,**.dc.stack.numApps,1,,,
targetDc-11-20240613-07:46:44-6431,param,,,**.dc.stack.app[0].typename,"""SimService""",,,
targetDc-11-20240613-07:46:44-6431,param,,,**.dc.stack.app[0].replyDelay,0s,,,
targetDc-11-20240613-07:46:44-6431,param,,,**.dc.stack.app[0].localPort,443,,,
targetDc-11-20240613-07:46:44-6431,param,,,**.fg.stack.numApps,1,,,
targetDc-11-20240613-07:46:44-6431,param,,,**.fg.stack.app[0].typename,"""SimService""",,,
targetDc-11-20240613-07:46:44-6431,param,,,**.fg.stack.app[0].replyDelay,0s,,,
targetDc-11-20240613-07:46:44-6431,param,,,**.fg.stack.app[0].localPort,443,,,
targetDc-0-20240613-07:46:32-6431,runattr,,,configname,targetDc,,,
targetDc-0-20240613-07:46:32-6431,runattr,,,datetime,20240613-07:46:32,,,
targetDc-0-20240613-07:46:32-6431,runattr,,,experiment,targetDc,,,
targetDc-0-20240613-07:46:32-6431,runattr,,,inifile,omnetpp.ini,,,
targetDc-0-20240613-07:46:32-6431,runattr,,,iterationvars,,,,
targetDc-0-20240613-07:46:32-6431,runattr,,,iterationvarsf,,,,
targetDc-0-20240613-07:46:32-6431,runattr,,,measurement,,,,
targetDc-0-20240613-07:46:32-6431,runattr,,,network,SimpleFogNetwork,,,
targetDc-0-20240613-07:46:32-6431,runattr,,,processid,6431,,,
targetDc-0-20240613-07:46:32-6431,runattr,,,repetition,0,,,
targetDc-0-20240613-07:46:32-6431,runattr,,,replication,#0,,,
targetDc-0-20240613-07:46:32-6431,runattr,,,resultdir,results,,,
targetDc-0-20240613-07:46:32-6431,runattr,,,runnumber,0,,,
targetDc-0-20240613-07:46:32-6431,runattr,,,seedset,0,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.serviceName,"""service""",,,
targetDc-0-20240613-07:46:32-6431,param,,,**.local.ipv4Delayer.config,"xmldoc(""local.xml"")",,,
targetDc-0-20240613-07:46:32-6431,param,,,**.metropolitan.ipv4Delayer.config,"xmldoc(""metropolitan.xml"")",,,
targetDc-0-20240613-07:46:32-6431,param,,,**.backbone.ipv4Delayer.config,"xmldoc(""backbone.xml"")",,,
targetDc-0-20240613-07:46:32-6431,param,,,*.simData.simSchema.typename,"""SimSchemaMySQL""",,,
targetDc-0-20240613-07:46:32-6431,param,,,*.simData.simSchema.hostName,"""tcp://127.0.0.1:3306""",,,
targetDc-0-20240613-07:46:32-6431,param,,,*.simData.manager.experiment,"""Test""",,,
targetDc-0-20240613-07:46:32-6431,param,,,**.ipv4.arp.typename,"""GlobalArp""",,,
targetDc-0-20240613-07:46:32-6431,param,,,*.*.ipv4.routingTable.netmaskRoutes,"""""",,,
targetDc-0-20240613-07:46:32-6431,param,,,*.dc.numBlades,40,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.dc.blade[*].staticAppAssignment,false,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.dc.blade[*].isVirtualHardware,true,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.dc.blade[*].maxUsers,16,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.dc.blade[*].maxVMs,16,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.dc.blade[*].numCpuCores,16,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.dc.blade[*].memorySize,64GB,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.dc.blade[*].diskSize,4000GB,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.dc.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.dc.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.dc.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.dc.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.fg.numBlades,10,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.fg.blade[*].staticAppAssignment,false,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.fg.blade[*].isVirtualHardware,true,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.fg.blade[*].maxUsers,8,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.fg.blade[*].maxVMs,8,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.fg.blade[*].numCpuCores,8,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.fg.blade[*].memorySize,16GB,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.fg.blade[*].diskSize,2000GB,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.fg.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.fg.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.fg.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.fg.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-0-20240613-07:46:32-6431,param,,,*.configurator.config,"xml(""<config> 	<interface hosts='*.dns' address='10.0.0.1'/> 	<interface hosts='**' address='10.x.x.x' netmask='255.x.x.x'/> </config>"")",,,
targetDc-0-20240613-07:46:32-6431,param,,,*.controller.hy.apps,"""SmartHomeAppEndToEnd""",,,
targetDc-0-20240613-07:46:32-6431,param,,,*.controller.ns.dns,"""10.0.0.1""",,,
targetDc-0-20240613-07:46:32-6431,param,,,**.dc.**.enableQueue,false,,,
targetDc-0-20240613-07:46:32-6431,param,,,**.dc.**.hasCloudEvents,false,,,
targetDc-0-20240613-07:46:32-6431,param,,,**.dc.serviceDeployed,"""service""",,,
targetDc-0-20240613-07:46:32-6431,param,,,**.fg.**.enableQueue,false,,,
targetDc-0-20240613-07:46:32-6431,param,,,**.fg.**.hasCloudEvents,false,,,
targetDc-0-20240613-07:46:32-6431,param,,,**.fg.serviceDeployed,"""service2""",,,
targetDc-0-20240613-07:46:32-6431,param,,,**.dc.stack.numApps,1,,,
targetDc-0-20240613-07:46:32-6431,param,,,**.dc.stack.app[0].typename,"""SimService""",,,
targetDc-0-20240613-07:46:32-6431,param,,,**.dc.stack.app[0].replyDelay,0s,,,
targetDc-0-20240613-07:46:32-6431,param,,,**.dc.stack.app[0].localPort,443,,,
targetDc-0-20240613-07:46:32-6431,param,,,**.fg.stack.numApps,1,,,
targetDc-0-20240613-07:46:32-6431,param,,,**.fg.stack.app[0].typename,"""SimService""",,,
targetDc-0-20240613-07:46:32-6431,param,,,**.fg.stack.app[0].replyDelay,0s,,,
targetDc-0-20240613-07:46:32-6431,param,,,**.fg.stack.app[0].localPort,443,,,
targetDc-18-20240613-07:46:52-6431,runattr,,,configname,targetDc,,,
targetDc-18-20240613-07:46:52-6431,runattr,,,datetime,20240613-07:46:52,,,
targetDc-18-20240613-07:46:52-6431,runattr,,,experiment,targetDc,,,
targetDc-18-20240613-07:46:52-6431,runattr,,,inifile,omnetpp.ini,,,
targetDc-18-20240613-07:46:52-6431,runattr,,,iterationvars,,,,
targetDc-18-20240613-07:46:52-6431,runattr,,,iterationvarsf,,,,
targetDc-18-20240613-07:46:52-6431,runattr,,,measurement,,,,
targetDc-18-20240613-07:46:52-6431,runattr,,,network,SimpleFogNetwork,,,
targetDc-18-20240613-07:46:52-6431,runattr,,,processid,6431,,,
targetDc-18-20240613-07:46:52-6431,runattr,,,repetition,18,,,
targetDc-18-20240613-07:46:52-6431,runattr,,,replication,#18,,,
targetDc-18-20240613-07:46:52-6431,runattr,,,resultdir,results,,,
targetDc-18-20240613-07:46:52-6431,runattr,,,runnumber,18,,,
targetDc-18-20240613-07:46:52-6431,runattr,,,seedset,18,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.serviceName,"""service""",,,
targetDc-18-20240613-07:46:52-6431,param,,,**.local.ipv4Delayer.config,"xmldoc(""local.xml"")",,,
targetDc-18-20240613-07:46:52-6431,param,,,**.metropolitan.ipv4Delayer.config,"xmldoc(""metropolitan.xml"")",,,
targetDc-18-20240613-07:46:52-6431,param,,,**.backbone.ipv4Delayer.config,"xmldoc(""backbone.xml"")",,,
targetDc-18-20240613-07:46:52-6431,param,,,*.simData.simSchema.typename,"""SimSchemaMySQL""",,,
targetDc-18-20240613-07:46:52-6431,param,,,*.simData.simSchema.hostName,"""tcp://127.0.0.1:3306""",,,
targetDc-18-20240613-07:46:52-6431,param,,,*.simData.manager.experiment,"""Test""",,,
targetDc-18-20240613-07:46:52-6431,param,,,**.ipv4.arp.typename,"""GlobalArp""",,,
targetDc-18-20240613-07:46:52-6431,param,,,*.*.ipv4.routingTable.netmaskRoutes,"""""",,,
targetDc-18-20240613-07:46:52-6431,param,,,*.dc.numBlades,40,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.dc.blade[*].staticAppAssignment,false,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.dc.blade[*].isVirtualHardware,true,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.dc.blade[*].maxUsers,16,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.dc.blade[*].maxVMs,16,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.dc.blade[*].numCpuCores,16,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.dc.blade[*].memorySize,64GB,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.dc.blade[*].diskSize,4000GB,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.dc.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.dc.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.dc.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.dc.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.fg.numBlades,10,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.fg.blade[*].staticAppAssignment,false,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.fg.blade[*].isVirtualHardware,true,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.fg.blade[*].maxUsers,8,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.fg.blade[*].maxVMs,8,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.fg.blade[*].numCpuCores,8,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.fg.blade[*].memorySize,16GB,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.fg.blade[*].diskSize,2000GB,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.fg.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.fg.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.fg.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.fg.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-18-20240613-07:46:52-6431,param,,,*.configurator.config,"xml(""<config> 	<interface hosts='*.dns' address='10.0.0.1'/> 	<interface hosts='**' address='10.x.x.x' netmask='255.x.x.x'/> </config>"")",,,
targetDc-18-20240613-07:46:52-6431,param,,,*.controller.hy.apps,"""SmartHomeAppEndToEnd""",,,
targetDc-18-20240613-07:46:52-6431,param,,,*.controller.ns.dns,"""10.0.0.1""",,,
targetDc-18-20240613-07:46:52-6431,param,,,**.dc.**.enableQueue,false,,,
targetDc-18-20240613-07:46:52-6431,param,,,**.dc.**.hasCloudEvents,false,,,
targetDc-18-20240613-07:46:52-6431,param,,,**.dc.serviceDeployed,"""service""",,,
targetDc-18-20240613-07:46:52-6431,param,,,**.fg.**.enableQueue,false,,,
targetDc-18-20240613-07:46:52-6431,param,,,**.fg.**.hasCloudEvents,false,,,
targetDc-18-20240613-07:46:52-6431,param,,,**.fg.serviceDeployed,"""service2""",,,
targetDc-18-20240613-07:46:52-6431,param,,,**.dc.stack.numApps,1,,,
targetDc-18-20240613-07:46:52-6431,param,,,**.dc.stack.app[0].typename,"""SimService""",,,
targetDc-18-20240613-07:46:52-6431,param,,,**.dc.stack.app[0].replyDelay,0s,,,
targetDc-18-20240613-07:46:52-6431,param,,,**.dc.stack.app[0].localPort,443,,,
targetDc-18-20240613-07:46:52-6431,param,,,**.fg.stack.numApps,1,,,
targetDc-18-20240613-07:46:52-6431,param,,,**.fg.stack.app[0].typename,"""SimService""",,,
targetDc-18-20240613-07:46:52-6431,param,,,**.fg.stack.app[0].replyDelay,0s,,,
targetDc-18-20240613-07:46:52-6431,param,,,**.fg.stack.app[0].localPort,443,,,
targetDc-19-20240613-07:46:53-6431,runattr,,,configname,targetDc,,,
targetDc-19-20240613-07:46:53-6431,runattr,,,datetime,20240613-07:46:53,,,
targetDc-19-20240613-07:46:53-6431,runattr,,,experiment,targetDc,,,
targetDc-19-20240613-07:46:53-6431,runattr,,,inifile,omnetpp.ini,,,
targetDc-19-20240613-07:46:53-6431,runattr,,,iterationvars,,,,
targetDc-19-20240613-07:46:53-6431,runattr,,,iterationvarsf,,,,
targetDc-19-20240613-07:46:53-6431,runattr,,,measurement,,,,
targetDc-19-20240613-07:46:53-6431,runattr,,,network,SimpleFogNetwork,,,
targetDc-19-20240613-07:46:53-6431,runattr,,,processid,6431,,,
targetDc-19-20240613-07:46:53-6431,runattr,,,repetition,19,,,
targetDc-19-20240613-07:46:53-6431,runattr,,,replication,#19,,,
targetDc-19-20240613-07:46:53-6431,runattr,,,resultdir,results,,,
targetDc-19-20240613-07:46:53-6431,runattr,,,runnumber,19,,,
targetDc-19-20240613-07:46:53-6431,runattr,,,seedset,19,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.serviceName,"""service""",,,
targetDc-19-20240613-07:46:53-6431,param,,,**.local.ipv4Delayer.config,"xmldoc(""local.xml"")",,,
targetDc-19-20240613-07:46:53-6431,param,,,**.metropolitan.ipv4Delayer.config,"xmldoc(""metropolitan.xml"")",,,
targetDc-19-20240613-07:46:53-6431,param,,,**.backbone.ipv4Delayer.config,"xmldoc(""backbone.xml"")",,,
targetDc-19-20240613-07:46:53-6431,param,,,*.simData.simSchema.typename,"""SimSchemaMySQL""",,,
targetDc-19-20240613-07:46:53-6431,param,,,*.simData.simSchema.hostName,"""tcp://127.0.0.1:3306""",,,
targetDc-19-20240613-07:46:53-6431,param,,,*.simData.manager.experiment,"""Test""",,,
targetDc-19-20240613-07:46:53-6431,param,,,**.ipv4.arp.typename,"""GlobalArp""",,,
targetDc-19-20240613-07:46:53-6431,param,,,*.*.ipv4.routingTable.netmaskRoutes,"""""",,,
targetDc-19-20240613-07:46:53-6431,param,,,*.dc.numBlades,40,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.dc.blade[*].staticAppAssignment,false,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.dc.blade[*].isVirtualHardware,true,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.dc.blade[*].maxUsers,16,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.dc.blade[*].maxVMs,16,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.dc.blade[*].numCpuCores,16,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.dc.blade[*].memorySize,64GB,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.dc.blade[*].diskSize,4000GB,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.dc.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.dc.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.dc.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.dc.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.fg.numBlades,10,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.fg.blade[*].staticAppAssignment,false,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.fg.blade[*].isVirtualHardware,true,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.fg.blade[*].maxUsers,8,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.fg.blade[*].maxVMs,8,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.fg.blade[*].numCpuCores,8,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.fg.blade[*].memorySize,16GB,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.fg.blade[*].diskSize,2000GB,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.fg.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.fg.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.fg.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.fg.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-19-20240613-07:46:53-6431,param,,,*.configurator.config,"xml(""<config> 	<interface hosts='*.dns' address='10.0.0.1'/> 	<interface hosts='**' address='10.x.x.x' netmask='255.x.x.x'/> </config>"")",,,
targetDc-19-20240613-07:46:53-6431,param,,,*.controller.hy.apps,"""SmartHomeAppEndToEnd""",,,
targetDc-19-20240613-07:46:53-6431,param,,,*.controller.ns.dns,"""10.0.0.1""",,,
targetDc-19-20240613-07:46:53-6431,param,,,**.dc.**.enableQueue,false,,,
targetDc-19-20240613-07:46:53-6431,param,,,**.dc.**.hasCloudEvents,false,,,
targetDc-19-20240613-07:46:53-6431,param,,,**.dc.serviceDeployed,"""service""",,,
targetDc-19-20240613-07:46:53-6431,param,,,**.fg.**.enableQueue,false,,,
targetDc-19-20240613-07:46:53-6431,param,,,**.fg.**.hasCloudEvents,false,,,
targetDc-19-20240613-07:46:53-6431,param,,,**.fg.serviceDeployed,"""service2""",,,
targetDc-19-20240613-07:46:53-6431,param,,,**.dc.stack.numApps,1,,,
targetDc-19-20240613-07:46:53-6431,param,,,**.dc.stack.app[0].typename,"""SimService""",,,
targetDc-19-20240613-07:46:53-6431,param,,,**.dc.stack.app[0].replyDelay,0s,,,
targetDc-19-20240613-07:46:53-6431,param,,,**.dc.stack.app[0].localPort,443,,,
targetDc-19-20240613-07:46:53-6431,param,,,**.fg.stack.numApps,1,,,
targetDc-19-20240613-07:46:53-6431,param,,,**.fg.stack.app[0].typename,"""SimService""",,,
targetDc-19-20240613-07:46:53-6431,param,,,**.fg.stack.app[0].replyDelay,0s,,,
targetDc-19-20240613-07:46:53-6431,param,,,**.fg.stack.app[0].localPort,443,,,
targetDc-20-20240613-07:46:54-6431,runattr,,,configname,targetDc,,,
targetDc-20-20240613-07:46:54-6431,runattr,,,datetime,20240613-07:46:54,,,
targetDc-20-20240613-07:46:54-6431,runattr,,,experiment,targetDc,,,
targetDc-20-20240613-07:46:54-6431,runattr,,,inifile,omnetpp.ini,,,
targetDc-20-20240613-07:46:54-6431,runattr,,,iterationvars,,,,
targetDc-20-20240613-07:46:54-6431,runattr,,,iterationvarsf,,,,
targetDc-20-20240613-07:46:54-6431,runattr,,,measurement,,,,
targetDc-20-20240613-07:46:54-6431,runattr,,,network,SimpleFogNetwork,,,
targetDc-20-20240613-07:46:54-6431,runattr,,,processid,6431,,,
targetDc-20-20240613-07:46:54-6431,runattr,,,repetition,20,,,
targetDc-20-20240613-07:46:54-6431,runattr,,,replication,#20,,,
targetDc-20-20240613-07:46:54-6431,runattr,,,resultdir,results,,,
targetDc-20-20240613-07:46:54-6431,runattr,,,runnumber,20,,,
targetDc-20-20240613-07:46:54-6431,runattr,,,seedset,20,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.serviceName,"""service""",,,
targetDc-20-20240613-07:46:54-6431,param,,,**.local.ipv4Delayer.config,"xmldoc(""local.xml"")",,,
targetDc-20-20240613-07:46:54-6431,param,,,**.metropolitan.ipv4Delayer.config,"xmldoc(""metropolitan.xml"")",,,
targetDc-20-20240613-07:46:54-6431,param,,,**.backbone.ipv4Delayer.config,"xmldoc(""backbone.xml"")",,,
targetDc-20-20240613-07:46:54-6431,param,,,*.simData.simSchema.typename,"""SimSchemaMySQL""",,,
targetDc-20-20240613-07:46:54-6431,param,,,*.simData.simSchema.hostName,"""tcp://127.0.0.1:3306""",,,
targetDc-20-20240613-07:46:54-6431,param,,,*.simData.manager.experiment,"""Test""",,,
targetDc-20-20240613-07:46:54-6431,param,,,**.ipv4.arp.typename,"""GlobalArp""",,,
targetDc-20-20240613-07:46:54-6431,param,,,*.*.ipv4.routingTable.netmaskRoutes,"""""",,,
targetDc-20-20240613-07:46:54-6431,param,,,*.dc.numBlades,40,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.dc.blade[*].staticAppAssignment,false,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.dc.blade[*].isVirtualHardware,true,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.dc.blade[*].maxUsers,16,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.dc.blade[*].maxVMs,16,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.dc.blade[*].numCpuCores,16,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.dc.blade[*].memorySize,64GB,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.dc.blade[*].diskSize,4000GB,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.dc.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.dc.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.dc.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.dc.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.fg.numBlades,10,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.fg.blade[*].staticAppAssignment,false,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.fg.blade[*].isVirtualHardware,true,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.fg.blade[*].maxUsers,8,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.fg.blade[*].maxVMs,8,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.fg.blade[*].numCpuCores,8,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.fg.blade[*].memorySize,16GB,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.fg.blade[*].diskSize,2000GB,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.fg.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.fg.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.fg.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.fg.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-20-20240613-07:46:54-6431,param,,,*.configurator.config,"xml(""<config> 	<interface hosts='*.dns' address='10.0.0.1'/> 	<interface hosts='**' address='10.x.x.x' netmask='255.x.x.x'/> </config>"")",,,
targetDc-20-20240613-07:46:54-6431,param,,,*.controller.hy.apps,"""SmartHomeAppEndToEnd""",,,
targetDc-20-20240613-07:46:54-6431,param,,,*.controller.ns.dns,"""10.0.0.1""",,,
targetDc-20-20240613-07:46:54-6431,param,,,**.dc.**.enableQueue,false,,,
targetDc-20-20240613-07:46:54-6431,param,,,**.dc.**.hasCloudEvents,false,,,
targetDc-20-20240613-07:46:54-6431,param,,,**.dc.serviceDeployed,"""service""",,,
targetDc-20-20240613-07:46:54-6431,param,,,**.fg.**.enableQueue,false,,,
targetDc-20-20240613-07:46:54-6431,param,,,**.fg.**.hasCloudEvents,false,,,
targetDc-20-20240613-07:46:54-6431,param,,,**.fg.serviceDeployed,"""service2""",,,
targetDc-20-20240613-07:46:54-6431,param,,,**.dc.stack.numApps,1,,,
targetDc-20-20240613-07:46:54-6431,param,,,**.dc.stack.app[0].typename,"""SimService""",,,
targetDc-20-20240613-07:46:54-6431,param,,,**.dc.stack.app[0].replyDelay,0s,,,
targetDc-20-20240613-07:46:54-6431,param,,,**.dc.stack.app[0].localPort,443,,,
targetDc-20-20240613-07:46:54-6431,param,,,**.fg.stack.numApps,1,,,
targetDc-20-20240613-07:46:54-6431,param,,,**.fg.stack.app[0].typename,"""SimService""",,,
targetDc-20-20240613-07:46:54-6431,param,,,**.fg.stack.app[0].replyDelay,0s,,,
targetDc-20-20240613-07:46:54-6431,param,,,**.fg.stack.app[0].localPort,443,,,
targetDc-21-20240613-07:46:56-6431,runattr,,,configname,targetDc,,,
targetDc-21-20240613-07:46:56-6431,runattr,,,datetime,20240613-07:46:56,,,
targetDc-21-20240613-07:46:56-6431,runattr,,,experiment,targetDc,,,
targetDc-21-20240613-07:46:56-6431,runattr,,,inifile,omnetpp.ini,,,
targetDc-21-20240613-07:46:56-6431,runattr,,,iterationvars,,,,
targetDc-21-20240613-07:46:56-6431,runattr,,,iterationvarsf,,,,
targetDc-21-20240613-07:46:56-6431,runattr,,,measurement,,,,
targetDc-21-20240613-07:46:56-6431,runattr,,,network,SimpleFogNetwork,,,
targetDc-21-20240613-07:46:56-6431,runattr,,,processid,6431,,,
targetDc-21-20240613-07:46:56-6431,runattr,,,repetition,21,,,
targetDc-21-20240613-07:46:56-6431,runattr,,,replication,#21,,,
targetDc-21-20240613-07:46:56-6431,runattr,,,resultdir,results,,,
targetDc-21-20240613-07:46:56-6431,runattr,,,runnumber,21,,,
targetDc-21-20240613-07:46:56-6431,runattr,,,seedset,21,,,
