run,type,module,name,attrname,attrvalue,vectime,vecvalue
targetDc-0-20250510-21:01:22-59696,attr,BigNet.usersB[7].controller.apps.appModule[0].app,roundTripTime:vector,interpolationmode,none,,
targetDc-0-20250510-21:01:22-59696,attr,BigNet.usersB[7].controller.apps.appModule[0].app,roundTripTime:vector,recordingmode,vector,,
targetDc-0-20250510-21:01:22-59696,attr,BigNet.usersB[7].controller.apps.appModule[0].app,roundTripTime:vector,title,round trip time,,
targetDc-0-20250510-21:01:22-59696,attr,BigNet.usersB[7].controller.apps.appModule[0].app,roundTripTime:vector,unit,s,,
targetDc-0-20250510-21:01:22-59696,vector,BigNet.usersB[3].controller.apps.appModule[0].app,roundTripTime:vector,,,"72.509773214569 83.11085450984 93.611476610075 103.840628962362 132.508888508932 143.106508931521 153.610504168124 163.824126114068 192.510965903819 203.113737024025 213.607358981926 223.82900366835 252.511932895594 263.103554226059 273.605069619628 284.829639022274 312.512783665657 323.100670449135 333.601992713154 343.828678326191 372.505368623837 383.101915354333 393.601993882656 403.823966171612 432.505116357216 443.097629190916 453.606241036163 463.836455475964 492.502678199273 503.096719721093 513.608748901769 523.829584430332 552.515930971251 563.111623964388 573.615919963318 583.83431082002 612.50763387466 623.103862294034 633.602958644348 643.829308609013 672.522161903894 683.101142790307 693.611395026021 703.826759045349 732.514622103273 743.102350848024 753.609718675216 763.833588823917 792.511514084084 804.118269432387 813.612906594216 823.826761958998 852.512053677569 863.099599010683 873.607078080958 883.824134269999 912.51070170529 923.09756682669 933.60960209932 943.834293034961 972.508025216543 983.102766395484 993.606326090934 1003.831309038973 1032.510470437118 1043.10016768681 1053.603924400083 1063.823400022402 1092.510929320859 1103.106456963034 1113.604736040737 1123.831301377056 1152.514896170284 1163.101013642143 1173.616301785753 1184.823761026862 1212.515539540036 1223.098950039523 1233.603629149158 1243.833059886573 1272.505626474825 1283.098377462998 1293.605064922017 1303.824070972525 1332.506133805337 1343.106380291297 1353.606128788766 1363.830134693704 1392.511507248125 1403.105692793096 1413.613507236458 1423.827486819456 1452.504846145233 1463.101616954406 1473.604548492392 1483.827318629764 1512.50382902474 1523.107143896439 1533.621438476978 1543.82878649159 1572.516825875743 1583.103588489294 1593.60648314066 1603.823403207192 1632.511499795939 1643.101128654216 1653.614999483355 1663.830944409623 1692.503075603003 1703.108114883335 1713.604675151885 1723.82908543918 1752.512177106518 1763.105162161205 1773.613475621417 1783.830060146787 1812.512485305487 1823.104755115002 1833.612626009853 1843.83157413188 1872.511956025505 1884.105430405066 1893.608895828272 1903.828220537757 1932.50654316722 1943.101065971156 1953.602087074076 1963.825905148004 1992.50494023243 2003.096822506573 2013.604334748465 2023.82591540063 2052.523207232316 2063.103962317452 2073.608170884323 2083.837220554958 2112.507030887374 2123.10958617617 2133.620041216105 2143.824772749694 2172.512456997767 2183.100785434868 2193.604117148766 2203.824565546008 2232.5100563056 2243.101364205397 2253.605472404141 2263.832544484692 2292.509104755239 2303.10686148399 2313.616376929303 2323.832433803369 2352.512237020835 2363.105276171777 2373.615670306885 2383.832807927926 2412.503442469016 2423.106795349788 2433.606469993132 2443.829425417875 2472.502674960018 2483.111595030576 2493.604957230114 2503.824206257009 2532.516382864307 2543.102739489347 2553.608596619987 2563.83491239799 2592.504568818111 2603.106530155461 2613.607058577344 2623.8332280376 2652.507054009389 2663.110937300316 2673.618149836623 2683.82841405892 2712.505406053054 2723.105909738151 2733.605140728369 2743.834922682287 2773.51297279492 2783.103578804973 2793.612482840613 2803.838591461422 2832.502674783677 2843.101994274935 2853.616317463046 2863.823403664749 2893.511601560903 2903.101614767362 2913.604977188506 2923.840209183912 2952.503158254385 2963.105172431328 2973.616759101208 2983.833834138378 3012.51662167339 3023.104082771029 3033.601995178339 3043.825300145747 3072.512869528124 3083.098426290026 3093.611552094236 3103.823399857574 3132.514967064278 3143.09950763387 3153.607385947409 3163.839842260735 3192.507255535906 3203.10074287939 3213.610564142359 3223.826913631511 3252.50508904536 3263.104880180975 3273.613610705029 3283.831005054538 3312.504805245573 3323.106941138479 3333.602138538885 3343.823401314452 3372.504678019322 3383.108644140025 3393.607069125968 3403.831260009521 3433.503309239594 3443.110535802905 3453.604874719267 3463.828137041878 3492.511518953231 3503.098171188381 3513.60471833817 3523.829434239398 3552.512111501959 3563.100989535957 3573.611461343755 3583.826793442151","0.55112675601599 0.55816605802799 0.553511902604 0.56125726853601 0.55024205037898 0.553820479709 0.55253946065301 0.54475442024201 0.55231944526599 0.561048572213 0.54939427445498 0.549631974524 0.55328643704098 0.55086577424697 0.54710491215701 1.5502673284479 0.55413720710396 0.54798199732301 0.544028005683 0.54930663236502 0.546722165284 0.54922690252101 0.54402917518502 0.54459447778601 0.54646989866296 0.54494073910399 0.548276328692 0.55708378213802 0.54403174071996 0.54403126928099 0.55078419429799 0.55021273650607 0.55728451269806 0.558935512576 0.55795525584699 0.55493912619397 0.54898741610702 0.55117384222206 0.54499393687695 0.549936915187 0.56351544534107 0.54845433849505 0.55343031855 0.54738735152307 0.55597564472009 0.54966239621206 0.55175396774496 0.55421713009105 0.55286762553101 1.5655809805751 0.55494188674493 0.547390265172 0.55340721901598 0.54691055887099 0.54911337348699 0.54476257617307 0.55205524673704 0.54487837487807 0.551637391849 0.55492134113501 0.54937875798998 0.55007794367202 0.54836138346298 0.55193734514705 0.55182397856493 0.54747923499804 0.54595969261209 0.54402832857591 0.55228286230613 0.55376851122196 0.54677133326595 0.5519296832299 0.55624971173097 0.54832519033107 0.55833707828197 1.544389333036 0.55689308148294 0.54626158771111 0.54566444168699 0.5536881927469 0.54698001627207 0.54568901118614 0.54710021454594 0.544699278699 0.54748734678401 0.55369183948505 0.548164081295 0.55076299987786 0.55286078957192 0.55300434128412 0.55554252898696 0.54811512562992 0.54619968667998 0.54892850259398 0.54658378492104 0.54794693593794 0.54518256618712 0.55445544462691 0.56347376950703 0.5494147977638 0.5581794171901 0.55090003748205 0.54851843318897 0.54403151336578 0.55285333738607 0.54844020240398 0.55703477588395 0.55157271579696 0.54442914445008 0.55542643152307 0.54671044441397 0.54971374535398 0.55353064796509 0.5524737093931 0.55551091394591 0.55068845296114 0.55383884693401 0.55206666319009 0.55466130238187 0.55220243805411 0.55330956695207 1.5527419532541 0.5509311208009 0.54884884393118 0.54789670866694 0.54837751934406 0.54412236660505 0.54653345417819 0.5462937738771 0.54413405476112 0.54637004099391 0.54654370680419 0.56456077376288 0.55127386563981 0.55020617685204 0.55784886113224 0.54838442882055 0.5568977243579 0.56207650863416 0.5454010558683 0.55381053921383 0.54809698305598 0.54615244129491 0.54519385218191 0.55140984704667 0.54867575358458 0.54750769666998 0.55317279086603 0.55045829668597 0.55417303217791 0.55841222183199 0.55306210954313 0.5535905622819 0.55258771996478 0.55770559941402 0.55343623409999 0.54479601046296 0.554106897976 0.54850528566112 0.55005372404912 0.54402850146471 0.55890657876398 0.546992522643 0.54483456318303 0.55773640575399 0.55005103753456 0.55063191251611 0.55554070416429 0.54592235955806 0.55384170364869 0.5490938698731 0.55385634377399 0.54840755083615 0.55824884850381 0.56018512915216 0.54904236509401 0.54675959450105 0.55322128633907 0.54717602089795 0.55555098846116 1.554326336367 0.55089035316132 0.55451813314176 0.55921976759601 0.54402832512415 0.54930582312318 0.55835275557502 0.54403197092324 1.5529551023501 0.54892631555003 0.54701248103493 0.56083749008621 0.54451179583202 0.55248397951618 0.55879439373712 0.55446244455197 0.55797521483737 0.55139431921725 0.54403047086817 0.5459284519211 0.55422306957144 0.54573783821434 0.55358738676478 0.54402816374795 0.55632060572543 0.54681918205824 0.54942123993806 0.56047056690886 0.54860907735338 0.54805442757834 0.55259943488772 0.54754193768531 0.54644258680719 0.55219172916304 0.5556459975578 0.551633360712 0.54615878702043 0.55425268666704 0.5441738314139 0.54402962062613 0.54603156076928 0.55595568821309 0.54910441849688 0.55188831569512 1.5446627810411 0.55784735109319 0.54691001179572 0.54876534805226 0.55287249467801 0.54548273656928 0.54675363069873 0.55006254557202 0.55346504340605 0.54830108414535 0.55349663628385 0.54742174832518"
targetDc-0-20250510-21:01:22-59696,attr,BigNet.usersB[3].controller.apps.appModule[0].app,roundTripTime:vector,interpolationmode,none,,
targetDc-0-20250510-21:01:22-59696,attr,BigNet.usersB[3].controller.apps.appModule[0].app,roundTripTime:vector,recordingmode,vector,,
targetDc-0-20250510-21:01:22-59696,attr,BigNet.usersB[3].controller.apps.appModule[0].app,roundTripTime:vector,title,round trip time,,
targetDc-0-20250510-21:01:22-59696,attr,BigNet.usersB[3].controller.apps.appModule[0].app,roundTripTime:vector,unit,s,,
targetDc-0-20250510-21:01:22-59696,vector,BigNet.usersE[4].controller.apps.appModule[0].app,roundTripTime:vector,,,"72.536215544077 83.78375659926 101.870471176509 112.60099081243 132.541496139376 143.794464499256 161.881537701476 172.598825468226 192.529975743181 203.787990188212 221.886326412395 232.609029615294 252.540266082748 263.798433566535 281.88059423756 292.606992286133 312.533294318036 323.791874711523 341.872447040753 352.610189478894 372.531778820377 383.788962419959 401.874066011634 412.604105853771 432.532953711047 443.790117187438 461.877929247385 472.603537446951 492.538186078518 503.797106646403 521.878381895831 532.607502736308 552.540967642084 563.793611124194 581.879510159805 592.601291585188 612.538052269078 623.788902153678 641.870969308657 652.603130848963 672.528312715377 683.790172890772 701.880397013506 712.609429585273 732.533038146355 743.791796450853 761.875950531412 772.599234335783 792.548850334133 803.786201157123 821.881281718233 832.608165268539 852.528823879717 863.78692907396 881.868840437669 892.601035496469 912.53808178604 923.785376946972 941.869718665194 952.610253849679 972.529019075072 983.7876370306 1002.882201077073 1012.608668465893 1032.533666098081 1043.794774488464 1061.871159584325 1072.604788683084 1092.542267595241 1103.783515083786 1121.871720143655 1132.601786970053 1152.530375979785 1163.785442831136 1181.875084204644 1192.606509911371 1212.534876127748 1223.784697400595 1241.871756753721 1252.602602901311 1272.536416121791 1283.79490960952 1301.874808772135 1312.597684363977 1332.528315885714 1343.786620831989 1361.880250393618 1372.598027709044 1392.540912490889 1403.784891920505 1421.868122145582 1432.60137354137 1452.534645033899 1463.795164444878 1481.873558698758 1492.604122686301 1512.530877587336 1523.783906528358 1541.880420469561 1552.597228405366 1572.531626210923 1583.792871079402 1601.878032815644 1612.597228482999 1632.529940164789 1643.784405298752 1661.86831151134 1672.608268117624 1692.531034141083 1703.791944957901 1721.873861045348 1733.606354586981 1752.541745429481 1763.788454130598 1781.870647305675 1792.605164299804 1812.543673515419 1823.793236834657 1841.88182749066 1852.604807035949 1872.52922638813 1883.789635899284 1901.875946928591 1912.605545371294 1932.529647917956 1943.785707647261 1961.871586561896 1972.598853219422 1992.528313947701 2003.786859474059 2021.874772250678 2032.614998141958 2052.53828868769 2063.784592512479 2081.883645656811 2092.600377418997 2112.538414820116 2123.798852167316 2141.875388860687 2152.614069126056 2172.531952282802 2183.786400305501 2201.873971946229 2212.605709042658 2232.545105134428 2243.795381006154 2261.868120950365 2272.603849413016 2292.535576507578 2303.79107350332 2321.877492936737 2332.603075004778 2352.530013138451 2363.790656770869 2381.872708933211 2392.603711934252 2412.530185526411 2423.78351393451 2441.869205440404 2452.603410156461 2472.534584873244 2483.791529098304 2501.88490201051 2512.609804908735 2532.5413240601 2543.787546849232 2561.878012279008 2572.597566978531 2592.53327076869 2603.790486568375 2621.877324191222 2632.606199825211 2652.534434815969 2663.78587412249 2681.878288050664 2692.598557737004 2712.536312353968 2723.790303032522 2741.870094455888 2752.601363890832 2772.529684674592 2783.78351434926 2801.871540702924 2812.60832584849 2832.539927912907 2843.784187653747 2861.868121608437 2872.611566714839 2892.537174485246 2903.791093317523 2921.870560199217 2932.612323088208 2952.545280694853 2963.787086122774 2981.879204294431 2992.603186935252 3012.53257288188 3023.792707564909 3041.877113097783 3052.599119241829 3072.538673124658 3083.795799692538 3101.871069218388 3112.601824920586 3132.535430651583 3143.801923743503 3161.868121319055 3172.602983235047 3193.528710384876 3203.789582301456 3221.868451298225 3232.602550965001 3252.530733766091 3263.783512326622 3281.868122715303 3292.601213921437 3312.541211496643 3323.787879269388 3341.876054803791 3352.598152333087 3372.531830937135 3383.784287973301 3401.875668701715 3412.603219957 3432.530317788286 3443.798875726298 3461.872723108869 3472.598807661346 3492.539914649612 3503.794037611825 3521.881116186712 3532.60061710997 3552.537622377661 3563.798808996459 3581.87364086144 3592.601563198667","0.25192777929099 0.244268811875 0.24637599878601 0.247788234189 0.25720837458999 0.25497671187102 0.25744252375299 0.24562288998501 0.24568797839498 0.24850240082702 0.26223123467199 0.255827037053 0.25597831796199 0.25894577915 0.25649905983698 0.253789707892 0.24900655325001 0.25238692413802 0.24835186303 0.25698690065298 0.24749105559101 0.24947463257399 0.24997083391099 0.25090327552999 0.24866594626104 0.25062940005301 0.25383406966199 0.25033486871001 0.25389831373201 0.25761885901801 0.25428671810801 0.25430015806705 0.25667987729798 0.2541233368089 0.25541498208202 0.248089006947 0.25376450429201 0.24941436629297 0.24687413093397 0.24992827072208 0.24402495059098 0.2506851033869 0.25630183578301 0.25622700703207 0.24875038156904 0.25230866346794 0.25185535368894 0.24603175754203 0.26456256934705 0.24671336973802 0.25718654051002 0.25496269029804 0.24453611493107 0.24744128657505 0.24474525994594 0.24783291822803 0.25379402125407 0.24588915958702 0.24562348747099 0.25705127143806 0.24473131028606 0.24814924321504 1.25810589935 0.25546588765201 0.249378333295 0.25528670107883 0.24706440660202 0.251586104843 0.25797983045481 0.24402729640087 0.24762496593212 0.24858439181185 0.24608821499896 0.24595504375088 0.25098902692116 0.2533073331299 0.25058836296193 0.24520961320991 0.24766157599811 0.24940032306995 0.25212835700495 0.25542182213485 0.25071359441199 0.24448178573584 0.24402812092785 0.24713304460397 0.25615521589498 0.24482513080284 0.25662472610315 0.24540413312002 0.2440269678591 0.24817096312881 0.25035726911301 0.25567665749304 0.24946352103507 0.25092010805997 0.24658982255005 0.24441874097283 0.25632529183804 0.24402582712491 0.24733844613706 0.25338329201691 0.25393763792113 0.24402590475802 0.24565240000311 0.24491751136702 0.24421633361703 0.25506553938294 0.2467463762971 0.25245717051598 0.249765867625 1.25315200874 0.25745766469504 0.24896634321294 0.2465521279521 0.25196172156302 0.2593857506331 0.25374904727187 0.25773231293715 0.2516044577078 0.24493862334407 0.25014811189885 0.25185175086813 0.252342793053 0.24536015317017 0.24621985987596 0.24749138417314 0.24565064118087 0.24402618291515 0.24737168667389 0.25067707295511 0.26179556371699 0.2540009229042 0.24510472509382 0.25955047908792 0.24717484075609 0.25412705533017 0.25936437993096 0.25129368296393 0.26086654781511 0.24766451801588 0.24691251811601 0.24987676850606 0.25250646441691 0.26081736964215 0.25589321876896 0.24402577264163 0.25064683477513 0.25128874279198 0.25158571593511 0.25339775901375 0.24987242653697 0.24572537366521 0.25116898348369 0.2486137554879 0.25050935601075 0.2458977616252 0.24402614712471 0.24511026268101 0.25020757821994 0.2502971084582 0.25204131091868 0.26080683278678 0.25660233049393 0.25703629531426 0.24805906184702 0.25391710128497 0.24436440028967 0.24898300390396 0.2509987809899 0.25322901349864 0.2529972469697 0.25014705118292 0.24638633510494 0.25419287294062 0.24535515876278 0.25202458918193 0.25081524513689 0.24599927816462 0.24816131259104 0.245396909806 0.24402656187476 0.24744552520087 0.25512327024899 0.25564014812107 0.24469986636177 0.2440264307138 0.25836413659772 0.25288672046008 0.25160553013802 0.2464650214938 0.25912050996703 0.260992930067 0.24759833538883 0.2551091167079 0.24998435701082 0.24828511709393 0.25321977752401 0.25301792005985 0.2459166635881 0.25438535987223 0.25631190515287 0.24697404066501 0.24862234234479 0.25114288679697 0.26243595611777 0.24402614133169 0.2497806568058 1.2444226200901 0.25009451407095 0.24435612050183 0.24934838675972 0.24644600130523 0.24402453923676 0.24402753757977 0.24801134319569 0.25692373185711 0.24839148200272 0.25195962606767 0.24494975484595 0.2475431723492 0.24480018591566 0.25157352399174 0.25001737875891 0.24603002350023 0.25938793891282 0.24862793114562 0.24560508310469 0.25562688482614 0.25454982443989 0.25702100898889 0.24741453172874 0.25333461287528 0.25932120907373 0.24954568371686 0.24836062042596"
targetDc-0-20250510-21:01:22-59696,attr,BigNet.usersE[4].controller.apps.appModule[0].app,roundTripTime:vector,interpolationmode,none,,
targetDc-0-20250510-21:01:22-59696,attr,BigNet.usersE[4].controller.apps.appModule[0].app,roundTripTime:vector,recordingmode,vector,,
targetDc-0-20250510-21:01:22-59696,attr,BigNet.usersE[4].controller.apps.appModule[0].app,roundTripTime:vector,title,round trip time,,
targetDc-0-20250510-21:01:22-59696,attr,BigNet.usersE[4].controller.apps.appModule[0].app,roundTripTime:vector,unit,s,,
targetDc-0-20250510-21:01:22-59696,vector,BigNet.usersD[5].controller.apps.appModule[0].app,roundTripTime:vector,,,"72.543974711543 84.540049751005 101.940784763422 113.668333430977 134.370738701513 144.535369210576 161.940249013544 173.656883923837 192.546519194032 204.538446761094 221.939423557114 233.66108537033 252.539705999688 264.53027690121 281.943481770284 293.660366198505 312.543476421916 324.542812568089 341.937994131686 353.662890823583 372.544559030449 384.541316614423 401.935325200294 413.676014809297 432.540027970519 444.533290648565 461.949941751135 473.664968840325 492.546844914965 504.535714443953 521.937782378616 533.66306568054 552.53584397919 564.54085042162 581.945052136075 593.66236710781 612.545893351348 624.536029000524 641.936734658898 653.663393535453 672.541298500509 684.544793516507 701.936075348777 713.65733481544 732.53423036081 744.530276638244 761.942306048496 773.660912983755 792.548393406541 804.536801526851 821.950464407848 833.661587534929 852.540240550422 864.531396441915 881.950834600692 893.663614191966 912.541070493923 924.532900626494 941.950605033831 953.656321679722 972.543237084171 984.532548305324 1001.938503417654 1013.656322813414 1032.53882484021 1044.549854512352 1061.940279403907 1073.659823322783 1092.543467379984 1104.534183383622 1121.944886407368 1133.663274223523 1152.540106357134 1164.541223926221 1181.942270129797 1193.657711461841 1212.541593442947 1225.538446628169 1241.9353223701 1253.65838540318 1272.536416793119 1284.530898886846 1301.940052729164 1313.666696304114 1332.543959853725 1344.545800452928 1361.938442989298 1373.665792913956 1392.538326790592 1404.531499965154 1421.937498111887 1433.660555025602 1452.539665160442 1464.536032037832 1481.935324957621 1493.664033703173 1512.544691316829 1524.54634632464 1541.938877405918 1553.656916054912 1572.53599443255 1584.535236762002 1601.94628191966 1613.659108687413 1632.546761411047 1644.532182347975 1661.941023338061 1673.660794146447 1692.541386315442 1704.53959194352 1721.944552670519 1733.667759394271 1752.553483354617 1764.532986166377 1781.94492073153 1793.664828463723 1812.550534746993 1824.545840458076 1841.947196321247 1853.661793368564 1872.541660937075 1884.534351012739 1901.93742923157 1913.659435049143 1932.540282956389 1944.537223853957 1961.93956360433 1973.663782208478 1992.536502947635 2004.533167625528 2021.936406270325 2033.658695413816 2052.541506280069 2064.535096996463 2081.939884820449 2093.659551270598 2112.537507034854 2124.546533720843 2141.935389089484 2153.66790028123 2172.538814157672 2184.534998534506 2201.937589852484 2213.658686965136 2232.544469812883 2244.531504612817 2261.939840383913 2273.66044148958 2292.53869530709 2304.534971913843 2321.959822241471 2333.659958004001 2352.545493035156 2364.536443164775 2381.940327281217 2393.656936235406 2412.55051227224 2424.533586974195 2441.939513193181 2453.66434677257 2472.537375407561 2484.537008611481 2501.938474518403 2513.672802339805 2532.539303790901 2544.539760101082 2561.93648704855 2573.664805252793 2592.535035380004 2604.533961941957 2621.950819742252 2633.661221471864 2652.542177108917 2664.536693749603 2681.939867088009 2693.661686396332 2712.540932401807 2724.532313273004 2741.951053728075 2753.665716065941 2772.549053999829 2784.536399890767 2801.950318869233 2813.663240686176 2832.552179840242 2844.534949140585 2861.939551940913 2873.663649944999 2892.539810730781 2904.536002017298 2921.942015085243 2933.665408270692 2952.546804750139 2964.533228395633 2981.944262595823 2993.659964723164 3012.537172143042 3024.532646397576 3041.936488820139 3053.667460201014 3072.542871719067 3084.534119519042 3101.940745991309 3113.662362127125 3132.544238130843 3144.539663648235 3161.949043226213 3173.66509958583 3192.535382332462 3204.530275954399 3221.945100612483 3233.658942722528 3252.542899777639 3264.545906358766 3281.938826082744 3293.662199766519 3312.541239271039 3324.532662198901 3341.936426272698 3353.664314020523 3372.541225934484 3384.531557497223 3401.944156315454 3413.657443466299 3432.545123107679 3444.539539391631 3461.935647531664 3473.665063316619 3492.561354923073 3504.533640031585 3521.940374293303 3533.667851081188 3552.545469819372 3564.537504476623 3581.942024696599 3593.657289939944","0.253769389125 0.25380026127 0.249487084002 0.256037867386 2.080533379095 0.24911972084101 0.248951334124 0.24458836024601 0.256313871614 0.25219727135902 0.24812587769401 0.24878980673901 0.24950067726999 0.24402741147503 0.25218409086398 0.24807063491403 0.25327109949802 0.25656307835402 0.24669645226595 0.250595259992 0.25435370803098 0.25506712468803 0.244027520874 0.263719245706 0.24982264810097 0.24704115883003 0.25864407171497 0.25267327673401 0.256639592547 0.24946495421801 0.246484699196 0.25077011694896 0.24563865677203 0.25460093188497 0.25375445665497 0.25007154421905 0.25568802893008 0.24977951078893 0.24543697947797 0.25109797186201 0.25109317809108 0.25854402677192 0.24477766935695 0.24503925184899 0.24402503839201 0.24402714850896 0.25100836907598 0.24861742016401 0.25818808412305 0.25055203711611 0.259166728428 0.24929197133804 0.25003522800409 0.24514695218011 0.259536921272 0.25131862837497 0.2508651715051 0.24665113675906 0.25930735441091 0.24402611613095 0.25303176175305 0.24629881558906 0.24720573823402 0.24402724982303 0.24861951779212 0.26360502261696 0.24898172448707 0.24752775919205 0.25326205756596 0.24793389388697 0.253588727948 0.25097865993189 0.249901034716 0.25497443648601 0.25097245037705 0.24541589825003 0.2513881205291 1.252197138434 0.24402469068013 0.24608983958888 0.24621147070116 0.24464939711106 0.24875504974398 0.2544007405229 0.2537545313071 0.25955096319308 0.24714530987808 0.25349735036502 0.24812146817408 0.24525047541897 0.24620043246705 0.24825946201099 0.24945983802399 0.24978254809707 0.24402727820097 0.2517381395819 0.25448599441097 0.26009683490497 0.24757972649809 0.24462049132103 0.24578911013214 0.24898727226696 0.25498424023999 0.24681312382199 0.25655608862894 0.24593285823994 0.24972565864095 0.24849858285597 0.25118099302404 0.25334245378508 0.25325499109908 0.2554638306799 0.26327803219897 0.24673667664206 0.25362305211002 0.25253290013188 0.26032942457505 0.25959096834094 0.25589864182712 0.24949780497286 0.25145561465706 0.24810152300392 0.24613155215002 0.247139485552 0.25007763397093 0.25097436422197 0.24826592491013 0.25148664488688 0.24629762521704 0.24691813579307 0.24510859090515 0.24639985022486 0.25130095765098 0.248847506728 0.24858714102902 0.2472557070073 0.24730171243618 0.26028423110802 0.2440914100639 0.25560471763902 0.24860883525389 0.2487490447711 0.24629217306392 0.24639140154522 0.25426449046518 0.24525512308219 0.24854270449305 0.24814592598932 0.24848998467223 0.24872242410811 0.26852456205097 0.24766244041029 0.25528771273821 0.25019367504001 0.24902960179679 0.24464067181498 0.26030694982182 0.24733748445988 0.2482155137609 0.25205120897908 0.2471700851429 0.25075912174589 0.2471768389828 0.26050677621424 0.24909846848323 0.25351061134688 0.24518936913 0.25250968920227 0.24483005758611 0.247712452222 0.25952206283182 0.24892590827312 0.25197178649887 0.25044425986789 0.24856940858899 0.24939083274103 0.25072707938898 0.24606378326916 0.25975604865471 0.25342050235031 0.25884867741115 0.25015040103199 0.25902118981276 0.25094512258511 0.261974517824 0.24869965085009 0.248254261493 0.25135438140796 0.2496054083631 0.24975252756303 0.2507174058228 0.25311270710108 0.25659942772108 0.24697890589823 0.25296491640302 0.24766915957298 0.24696682062404 0.24639690784079 0.24519114071882 0.25516463742315 0.25266639664915 0.2478700293068 0.24944831188895 0.25006656353435 0.25403280842511 0.25341415850016 0.25774554679265 0.25280402223916 0.24517701004379 0.24402646466388 0.25380293306262 0.24664715893732 0.25269445522099 0.25965686903101 0.24752840332394 0.24990420292806 0.25103394862117 0.24641270916618 0.24512859327797 0.25201845693209 0.25102061206599 0.24530800748789 0.25285863603358 0.24514790270814 0.25491778526111 0.2532899018961 0.24434985224389 0.25276775302837 0.27114960065501 0.24739054185011 0.24907661388261 0.25555551759726 0.25526449695417 0.25125498688794 0.25072701717863 0.24499437635313"
targetDc-0-20250510-21:01:22-59696,attr,BigNet.usersD[5].controller.apps.appModule[0].app,roundTripTime:vector,interpolationmode,none,,
targetDc-0-20250510-21:01:22-59696,attr,BigNet.usersD[5].controller.apps.appModule[0].app,roundTripTime:vector,recordingmode,vector,,
targetDc-0-20250510-21:01:22-59696,attr,BigNet.usersD[5].controller.apps.appModule[0].app,roundTripTime:vector,title,round trip time,,
targetDc-0-20250510-21:01:22-59696,attr,BigNet.usersD[5].controller.apps.appModule[0].app,roundTripTime:vector,unit,s,,
