run,type,module,name,attrname,attrvalue,vectime,vecvalue
targetDc-0-20250510-20:45:55-55496,config,,,*.usersA[2..3].typename,SmartFactory,,
targetDc-0-20250510-20:45:55-55496,config,,,*.usersA[4..7].typename,SmartFarm,,
targetDc-0-20250510-20:45:55-55496,config,,,*.usersA[8..19].typename,SmartHouse,,
targetDc-0-20250510-20:45:55-55496,config,,,*.usersB[0..1].typename,SmartBuilding,,
targetDc-0-20250510-20:45:55-55496,config,,,*.usersB[2..3].typename,SmartFactory,,
targetDc-0-20250510-20:45:55-55496,config,,,*.usersB[4..7].typename,SmartFarm,,
targetDc-0-20250510-20:45:55-55496,config,,,*.usersB[8..19].typename,SmartHouse,,
targetDc-0-20250510-20:45:55-55496,config,,,*.usersC[0..1].typename,SmartBuilding,,
targetDc-0-20250510-20:45:55-55496,config,,,*.usersC[2..3].typename,SmartFactory,,
targetDc-0-20250510-20:45:55-55496,config,,,*.usersC[4..7].typename,SmartFarm,,
targetDc-0-20250510-20:45:55-55496,config,,,*.usersC[8..19].typename,SmartHouse,,
targetDc-0-20250510-20:45:55-55496,config,,,*.usersD[0..1].typename,SmartBuilding,,
targetDc-0-20250510-20:45:55-55496,config,,,*.usersD[2..3].typename,SmartFactory,,
targetDc-0-20250510-20:45:55-55496,config,,,*.usersD[4..7].typename,SmartFarm,,
targetDc-0-20250510-20:45:55-55496,config,,,*.usersD[8..19].typename,SmartHouse,,
targetDc-0-20250510-20:45:55-55496,config,,,*.usersE[0..1].typename,SmartBuilding,,
targetDc-0-20250510-20:45:55-55496,config,,,*.usersE[2..3].typename,SmartFactory,,
targetDc-0-20250510-20:45:55-55496,config,,,*.usersE[4..7].typename,SmartFarm,,
targetDc-0-20250510-20:45:55-55496,config,,,*.usersE[8..19].typename,SmartHouse,,
targetDc-0-20250510-20:45:55-55496,config,,,*.users*[0..1].user.startupTime,0.75s,,
targetDc-0-20250510-20:45:55-55496,vector,BigNet.dc.resourceManager,allocatedVms:vector,,,"0.972261965548 0.972550277918 0.97290221307 0.978514113435 0.982366805591 0.982367050231 0.982367281911 0.982367281911 0.982367281911 0.98779210279 1.229341352341 1.229341595381 1.229341823861 1.229341823861 1.231884410196 1.234862301418 1.234862526698 1.23722695421 1.23722720125 1.23722743613 1.23722743613 1.23722743613 1.23722743613 1.239532788221 1.239533032861 1.239533264541 1.239533264541 1.239533264541 1.240178980884 1.240179238964 1.240179477044 1.240179477044 1.240179477044 1.240179477044 1.240179477044 1.242931546259 1.242931781139 1.242931781139 1.243644340929 1.243644587969 1.243644822849 1.243644822849 1.243644822849 1.243644822849 1.243869792564 1.243870068084 1.243870315764 1.243870315764 1.243870315764 1.243870315764 1.243870315764 1.243870315764 1.243870315764 1.243870315764 1.244032808381 1.245915507321 1.245915765401 1.245916003481 1.245916003481 1.245916003481 1.245916003481 1.245916003481 1.246289830041 1.246290074681 1.246290306361 1.246290306361 1.246290306361 1.2479726963 1.24797293118 1.24797293118 1.249766091436 1.249766316716 1.250244230217 1.250244477257 1.250244712137 1.250244712137 1.250244712137 1.250244712137 1.250948810177 1.251247059693 1.251584175098 1.251584409978 1.251584409978 1.254577363353 1.254577610393 1.254577845273 1.254577845273 1.254577845273 1.254577845273 1.259398815415 1.259399050295 1.259399050295 1.262345066442 1.262345309482 1.262345537962 1.262345537962 4.222663685661 4.226914776732 4.236976129702 4.236976354982","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
targetDc-0-20250510-20:45:55-55496,attr,BigNet.dc.resourceManager,allocatedVms:vector,recordingmode,vector,,
targetDc-0-20250510-20:45:55-55496,attr,BigNet.dc.resourceManager,allocatedVms:vector,source,allocatedVms,,
targetDc-0-20250510-20:45:55-55496,attr,BigNet.dc.resourceManager,allocatedVms:vector,title,VMs reservadas,,
