run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
targetFog-0-20240612-20:57:09-6213,param,,,*.usersE[4..7].typename,"""SmartFarm""",,,
targetFog-0-20240612-20:57:09-6213,param,,,*.usersE[8..19].typename,"""SmartHouse""",,,
targetFog-0-20240612-20:57:09-6213,param,,,**.controller.ns.dns,"""10.0.0.1""",,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgC1.resourceManager,allocatedVms:vector,,,,"70.553242564695 70.885987720393 71.725997009351 72.292713246266 73.174020779857","1 2 3 4 5"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgC1.resourceManager,allocatedVms:vector,source,sum(allocatedVms),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgC1.resourceManager,allocatedVms:vector,title,"VMs reservadas, vector",,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgC1.resourceManager,allocatedCores:vector,,,,"70.553242564695 70.885987720393 71.725997009351 72.292713246266 73.174020779857","2 4 6 8 10"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgC1.resourceManager,allocatedCores:vector,source,sum(allocatedCores),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgC1.resourceManager,allocatedCores:vector,title,"CPUs reservadas, vector",,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgC1.resourceManager,allocatedRam:vector,,,,"70.553242564695 70.885987720393 71.725997009351 72.292713246266 73.174020779857","4 8 12 16 20"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgC1.resourceManager,allocatedRam:vector,source,sum(allocatedRam),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgC1.resourceManager,allocatedRam:vector,title,"Memoria RAM reservada, vector",,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgC1.resourceManager,allocatedRam:vector,unit,GB,,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgC1.resourceManager,allocatedDisk:vector,,,,"70.553242564695 70.885987720393 71.725997009351 72.292713246266 73.174020779857","500 1000 1500 2000 2500"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgC1.resourceManager,allocatedDisk:vector,source,sum(allocatedDisk),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgC1.resourceManager,allocatedDisk:vector,title,"Almacenamiento reservado, vector",,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgC1.resourceManager,allocatedDisk:vector,unit,GB,,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgE1.resourceManager,allocatedVms:vector,,,,"70.593190362979 70.755376706112 71.464820006572 73.003210314142 73.107796691585","1 2 3 4 5"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgE1.resourceManager,allocatedVms:vector,source,sum(allocatedVms),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgE1.resourceManager,allocatedVms:vector,title,"VMs reservadas, vector",,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgE1.resourceManager,allocatedCores:vector,,,,"70.593190362979 70.755376706112 71.464820006572 73.003210314142 73.107796691585","2 4 6 8 10"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgE1.resourceManager,allocatedCores:vector,source,sum(allocatedCores),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgE1.resourceManager,allocatedCores:vector,title,"CPUs reservadas, vector",,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgE1.resourceManager,allocatedRam:vector,,,,"70.593190362979 70.755376706112 71.464820006572 73.003210314142 73.107796691585","4 8 12 16 20"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgE1.resourceManager,allocatedRam:vector,source,sum(allocatedRam),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgE1.resourceManager,allocatedRam:vector,title,"Memoria RAM reservada, vector",,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgE1.resourceManager,allocatedRam:vector,unit,GB,,,
