run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgB2.resourceManager,allocatedRam:vector,,,,"70.68496282731 70.966139285506 71.22786116341 71.393504109483 72.371577050829 72.798780131289","4 4 2 2 2 2"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgB2.resourceManager,allocatedRam:vector,source,allocatedRam,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgB2.resourceManager,allocatedRam:vector,title,"Memoria RAM reservada, vector",,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgB2.resourceManager,allocatedRam:vector,unit,GB,,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgB2.resourceManager,allocatedDisk:vector,,,,"70.68496282731 70.966139285506 71.22786116341 71.393504109483 72.371577050829 72.798780131289","500 500 250 250 250 250"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgB2.resourceManager,allocatedDisk:vector,source,allocatedDisk,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgB2.resourceManager,allocatedDisk:vector,title,"Almacenamiento reservado, vector",,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgB2.resourceManager,allocatedDisk:vector,unit,GB,,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgA2.resourceManager,allocatedVms:vector,,,,"70.766525947134 70.901453747632 72.236847450747 72.378811284923 72.852696088703 74.013626513019","1 1 1 1 1 1"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgA2.resourceManager,allocatedVms:vector,source,allocatedVms,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgA2.resourceManager,allocatedVms:vector,title,"VMs reservadas, vector",,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgA2.resourceManager,allocatedCores:vector,,,,"70.766525947134 70.901453747632 72.236847450747 72.378811284923 72.852696088703 74.013626513019","2 1 2 1 1 1"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgA2.resourceManager,allocatedCores:vector,source,allocatedCores,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgA2.resourceManager,allocatedCores:vector,title,"CPUs reservadas, vector",,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgA2.resourceManager,allocatedRam:vector,,,,"70.766525947134 70.901453747632 72.236847450747 72.378811284923 72.852696088703 74.013626513019","4 2 4 2 2 2"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgA2.resourceManager,allocatedRam:vector,source,allocatedRam,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgA2.resourceManager,allocatedRam:vector,title,"Memoria RAM reservada, vector",,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgA2.resourceManager,allocatedRam:vector,unit,GB,,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgA2.resourceManager,allocatedDisk:vector,,,,"70.766525947134 70.901453747632 72.236847450747 72.378811284923 72.852696088703 74.013626513019","500 250 500 250 250 250"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgA2.resourceManager,allocatedDisk:vector,source,allocatedDisk,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgA2.resourceManager,allocatedDisk:vector,title,"Almacenamiento reservado, vector",,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgA2.resourceManager,allocatedDisk:vector,unit,GB,,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgE3.resourceManager,allocatedVms:vector,,,,"80.769414196999 82.704927548494 82.952568104163 83.289600558502 83.85645775782 84.360699415193 84.477176519574 84.904699076239","1 1 1 1 1 1 1 1"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgE3.resourceManager,allocatedVms:vector,source,allocatedVms,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgE3.resourceManager,allocatedVms:vector,title,"VMs reservadas, vector",,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgE3.resourceManager,allocatedCores:vector,,,,"80.769414196999 82.704927548494 82.952568104163 83.289600558502 83.85645775782 84.360699415193 84.477176519574 84.904699076239","1 1 1 1 1 1 1 1"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgE3.resourceManager,allocatedCores:vector,source,allocatedCores,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgE3.resourceManager,allocatedCores:vector,title,"CPUs reservadas, vector",,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgE3.resourceManager,allocatedRam:vector,,,,"80.769414196999 82.704927548494 82.952568104163 83.289600558502 83.85645775782 84.360699415193 84.477176519574 84.904699076239","2 2 2 2 2 2 2 2"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgE3.resourceManager,allocatedRam:vector,source,allocatedRam,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgE3.resourceManager,allocatedRam:vector,title,"Memoria RAM reservada, vector",,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgE3.resourceManager,allocatedRam:vector,unit,GB,,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgE3.resourceManager,allocatedDisk:vector,,,,"80.769414196999 82.704927548494 82.952568104163 83.289600558502 83.85645775782 84.360699415193 84.477176519574 84.904699076239","250 250 250 250 250 250 250 250"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgE3.resourceManager,allocatedDisk:vector,source,allocatedDisk,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgE3.resourceManager,allocatedDisk:vector,title,"Almacenamiento reservado, vector",,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgE3.resourceManager,allocatedDisk:vector,unit,GB,,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgA3.resourceManager,allocatedVms:vector,,,,"81.701871852216 81.96657694578 82.561079165795 83.06722462037 83.266374996986 83.287153839462 83.288276435339 83.994625745983","1 1 1 1 1 1 1 1"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgA3.resourceManager,allocatedVms:vector,source,allocatedVms,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgA3.resourceManager,allocatedVms:vector,title,"VMs reservadas, vector",,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgA3.resourceManager,allocatedCores:vector,,,,"81.701871852216 81.96657694578 82.561079165795 83.06722462037 83.266374996986 83.287153839462 83.288276435339 83.994625745983","1 1 1 1 1 1 1 1"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgA3.resourceManager,allocatedCores:vector,source,allocatedCores,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgA3.resourceManager,allocatedCores:vector,title,"CPUs reservadas, vector",,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgA3.resourceManager,allocatedRam:vector,,,,"81.701871852216 81.96657694578 82.561079165795 83.06722462037 83.266374996986 83.287153839462 83.288276435339 83.994625745983","2 2 2 2 2 2 2 2"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgA3.resourceManager,allocatedRam:vector,source,allocatedRam,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgA3.resourceManager,allocatedRam:vector,title,"Memoria RAM reservada, vector",,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgA3.resourceManager,allocatedRam:vector,unit,GB,,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgA3.resourceManager,allocatedDisk:vector,,,,"81.701871852216 81.96657694578 82.561079165795 83.06722462037 83.266374996986 83.287153839462 83.288276435339 83.994625745983","250 250 250 250 250 250 250 250"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgA3.resourceManager,allocatedDisk:vector,source,allocatedDisk,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgA3.resourceManager,allocatedDisk:vector,title,"Almacenamiento reservado, vector",,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgA3.resourceManager,allocatedDisk:vector,unit,GB,,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgB3.resourceManager,allocatedVms:vector,,,,"82.131375679121 82.499707546388 82.674720451113 83.230363172466 83.606571713476 83.834496319675 84.902363288361 84.917687576505","1 1 1 1 1 1 1 1"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgB3.resourceManager,allocatedVms:vector,source,allocatedVms,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgB3.resourceManager,allocatedVms:vector,title,"VMs reservadas, vector",,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgB3.resourceManager,allocatedCores:vector,,,,"82.131375679121 82.499707546388 82.674720451113 83.230363172466 83.606571713476 83.834496319675 84.902363288361 84.917687576505","1 1 1 1 1 1 1 1"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgB3.resourceManager,allocatedCores:vector,source,allocatedCores,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgB3.resourceManager,allocatedCores:vector,title,"CPUs reservadas, vector",,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgB3.resourceManager,allocatedRam:vector,,,,"82.131375679121 82.499707546388 82.674720451113 83.230363172466 83.606571713476 83.834496319675 84.902363288361 84.917687576505","2 2 2 2 2 2 2 2"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgB3.resourceManager,allocatedRam:vector,source,allocatedRam,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgB3.resourceManager,allocatedRam:vector,title,"Memoria RAM reservada, vector",,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgB3.resourceManager,allocatedRam:vector,unit,GB,,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgB3.resourceManager,allocatedDisk:vector,,,,"82.131375679121 82.499707546388 82.674720451113 83.230363172466 83.606571713476 83.834496319675 84.902363288361 84.917687576505","250 250 250 250 250 250 250 250"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgB3.resourceManager,allocatedDisk:vector,source,allocatedDisk,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgB3.resourceManager,allocatedDisk:vector,title,"Almacenamiento reservado, vector",,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgB3.resourceManager,allocatedDisk:vector,unit,GB,,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgD3.resourceManager,allocatedVms:vector,,,,"82.344503497312 83.072926292863 83.644247869786 83.760010332845 84.142376753684 84.408844350849 84.932323783243 85.550763422548","1 1 1 1 1 1 1 1"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgD3.resourceManager,allocatedVms:vector,source,allocatedVms,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgD3.resourceManager,allocatedVms:vector,title,"VMs reservadas, vector",,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgD3.resourceManager,allocatedCores:vector,,,,"82.344503497312 83.072926292863 83.644247869786 83.760010332845 84.142376753684 84.408844350849 84.932323783243 85.550763422548","1 1 1 1 1 1 1 1"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgD3.resourceManager,allocatedCores:vector,source,allocatedCores,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgD3.resourceManager,allocatedCores:vector,title,"CPUs reservadas, vector",,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgD3.resourceManager,allocatedRam:vector,,,,"82.344503497312 83.072926292863 83.644247869786 83.760010332845 84.142376753684 84.408844350849 84.932323783243 85.550763422548","2 2 2 2 2 2 2 2"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgD3.resourceManager,allocatedRam:vector,source,allocatedRam,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgD3.resourceManager,allocatedRam:vector,title,"Memoria RAM reservada, vector",,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgD3.resourceManager,allocatedRam:vector,unit,GB,,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgD3.resourceManager,allocatedDisk:vector,,,,"82.344503497312 83.072926292863 83.644247869786 83.760010332845 84.142376753684 84.408844350849 84.932323783243 85.550763422548","250 250 250 250 250 250 250 250"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgD3.resourceManager,allocatedDisk:vector,source,allocatedDisk,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgD3.resourceManager,allocatedDisk:vector,title,"Almacenamiento reservado, vector",,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgD3.resourceManager,allocatedDisk:vector,unit,GB,,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgC3.resourceManager,allocatedVms:vector,,,,"82.909471992121 83.123606054346 83.549055601977 83.624605356737 83.774732462415 84.173226350411 84.472857691416 84.854516638295","1 1 1 1 1 1 1 1"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgC3.resourceManager,allocatedVms:vector,source,allocatedVms,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgC3.resourceManager,allocatedVms:vector,title,"VMs reservadas, vector",,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgC3.resourceManager,allocatedCores:vector,,,,"82.909471992121 83.123606054346 83.549055601977 83.624605356737 83.774732462415 84.173226350411 84.472857691416 84.854516638295","1 1 1 1 1 1 1 1"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgC3.resourceManager,allocatedCores:vector,source,allocatedCores,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgC3.resourceManager,allocatedCores:vector,title,"CPUs reservadas, vector",,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgC3.resourceManager,allocatedRam:vector,,,,"82.909471992121 83.123606054346 83.549055601977 83.624605356737 83.774732462415 84.173226350411 84.472857691416 84.854516638295","2 2 2 2 2 2 2 2"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgC3.resourceManager,allocatedRam:vector,source,allocatedRam,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgC3.resourceManager,allocatedRam:vector,title,"Memoria RAM reservada, vector",,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgC3.resourceManager,allocatedRam:vector,unit,GB,,,
targetFog-0-20240614-22:04:59-82482,vector,BigNet.fgC3.resourceManager,allocatedDisk:vector,,,,"82.909471992121 83.123606054346 83.549055601977 83.624605356737 83.774732462415 84.173226350411 84.472857691416 84.854516638295","250 250 250 250 250 250 250 250"
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgC3.resourceManager,allocatedDisk:vector,source,allocatedDisk,,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgC3.resourceManager,allocatedDisk:vector,title,"Almacenamiento reservado, vector",,,
targetFog-0-20240614-22:04:59-82482,attr,BigNet.fgC3.resourceManager,allocatedDisk:vector,unit,GB,,,
